mode,condition,frame,robot,phase,left_count,right_count,common_labels,same_labels,exact,maximum_existence_difference,maximum_mean_difference,maximum_covariance_difference,equal
nominal,reliable,22,2,target_posterior,1,16,1,False,False,0.8519597685583218,0.7601249107216687,2.0332802603039006,False
nominal,reliable,23,1,predicted,87,88,83,False,False,0.8434401708727401,3.494798097581704,0.0,False
nominal,reliable,23,1,local,81,82,78,False,False,0.6439758713080901,2.345491395314877,22.695107472492452,False
nominal,reliable,23,1,posterior,80,82,77,False,False,0.7846046587462541,2.738804117637562,22.69510747249251,False
nominal,reliable,23,1,fused,81,82,78,False,False,0.7846046587462541,2.738804117637562,22.69510747249251,False
nominal,reliable,23,1,target_local,1,8,1,False,False,0.6439758713080901,0.44638755414285747,2.2863209559937747,False
nominal,reliable,23,1,target_posterior,1,8,1,False,False,0.7846046587462541,0.48730259717041946,2.3892514707693273,False
nominal,reliable,23,2,predicted,77,78,73,False,False,0.8434401708727386,3.494798097581704,0.0,False
nominal,reliable,23,2,local,8,11,7,False,False,0.8434401708727386,0.7601249107216687,2.0332802603039006,False
nominal,reliable,23,2,posterior,80,82,76,False,False,0.7846046587462516,2.738804117637562,22.69510747249251,False
nominal,reliable,23,2,fused,81,82,76,False,False,0.7846046587462516,2.738804117637562,22.69510747249251,False
nominal,reliable,23,2,target_local,1,3,1,False,False,0.8434401708727386,0.7601249107216687,2.0332802603039006,False
nominal,reliable,23,2,target_posterior,1,8,1,False,False,0.7846046587462516,0.48730259717041946,2.3892514707693273,False
nominal,reliable,24,1,predicted,90,92,87,False,False,0.7767586121587915,2.8032195120550636,0.0,False
nominal,reliable,24,1,local,75,75,72,False,False,0.5352459631416893,2.165648325609856,23.36198747278542,False
nominal,reliable,24,1,posterior,72,72,68,False,False,0.9446243410850024,2.374884296112267,23.361987472785408,False
nominal,reliable,24,1,fused,75,75,72,False,False,0.9446243410850024,2.374884296112267,24.617217462913402,False
nominal,reliable,24,1,target_local,1,5,1,False,False,0.5352459631416893,0.5612942872991988,2.62604044639831,False
nominal,reliable,24,1,target_posterior,1,5,1,False,False,0.9446243410850024,0.43422886127112603,2.7352781767612946,False
nominal,reliable,24,2,predicted,80,82,76,False,False,0.7767586121587892,2.8032195120550636,0.0,False
nominal,reliable,24,2,local,11,15,10,False,False,0.9582472312898922,0.48730259717041946,2.3892514707693273,False
nominal,reliable,24,2,posterior,72,72,68,False,False,0.9446243410850024,2.374884296112267,23.361987472785408,False
nominal,reliable,24,2,fused,75,75,70,False,False,0.9446243410850024,2.374884296112267,23.361987472785408,False
nominal,reliable,24,2,target_local,1,3,1,False,False,0.9582472312898922,0.48730259717041946,2.3892514707693273,False
nominal,reliable,24,2,target_posterior,1,5,1,False,False,0.9446243410850024,0.43422886127112603,2.7352781767612946,False
nominal,reliable,25,1,predicted,81,81,77,False,False,0.9351780976741524,2.5575466076171463,0.0,False
nominal,reliable,25,1,local,76,76,73,False,False,0.7412095777011425,2.332731789899497,26.164943231475284,False
nominal,reliable,25,1,posterior,73,74,70,False,False,0.9816210325686331,2.3687734163828096,40.17260320083895,False
nominal,reliable,25,1,fused,76,76,73,False,False,0.9816210325686331,2.3687734163828096,40.17260320083895,False
nominal,reliable,25,1,target_local,1,14,1,False,False,0.7412095777011425,0.4962871571229419,2.2753702375457827,False
nominal,reliable,25,1,target_posterior,1,14,1,False,False,0.9816210325686331,0.4621944870734467,2.5397862730494243,False
nominal,reliable,25,2,predicted,72,72,68,False,False,0.9351780976741524,2.5575466076171463,0.0,False
nominal,reliable,25,2,local,11,13,10,False,False,0.9815016226899022,0.41067079051627164,2.7352781767612946,False
nominal,reliable,25,2,posterior,73,74,69,False,False,0.9816210325686331,2.3687734163828096,26.164943231475288,False
nominal,reliable,25,2,fused,76,76,71,False,False,0.9816210325686331,2.3687734163828096,26.164943231475288,False
nominal,reliable,25,2,target_local,1,3,1,False,False,0.9815016226899022,0.41067079051627164,2.7352781767612946,False
nominal,reliable,25,2,target_posterior,1,14,1,False,False,0.9816210325686331,0.4621944870734467,2.5397862730494243,False
nominal,reliable,26,1,predicted,81,82,78,False,False,0.9718048222429467,2.5039870316559787,0.0,False
nominal,reliable,26,1,local,75,77,73,False,False,0.9054774529167988,2.8974918561984695,23.989425052464295,False
nominal,reliable,26,1,posterior,71,73,68,False,False,0.9930535881041544,2.897491856198476,23.989425052464288,False
nominal,reliable,26,1,fused,75,77,73,False,False,0.9930535881041544,2.897491856198476,37.19508535409503,False
nominal,reliable,26,1,target_local,1,34,1,False,False,0.9054774529167988,0.5042479930688977,2.2169666452218486,False
nominal,reliable,26,1,target_posterior,1,34,1,False,False,0.9930535881041544,0.47937654719876877,2.4249954176990673,False
nominal,reliable,26,2,predicted,73,74,69,False,False,0.9718048222429467,2.5039870316559787,0.0,False
nominal,reliable,26,2,local,11,13,10,False,False,0.9857739559022765,0.44337124132429473,2.5397862730494243,False
nominal,reliable,26,2,posterior,71,73,68,False,False,0.9930535881041544,2.897491856198476,23.989425052464288,False
nominal,reliable,26,2,fused,75,77,71,False,False,0.9930535881041544,2.897491856198476,23.989425052464288,False
nominal,reliable,26,2,target_local,1,2,1,False,False,0.9857739559022765,0.44337124132429473,2.5397862730494243,False
nominal,reliable,26,2,target_posterior,1,34,1,False,False,0.9930535881041544,0.47937654719876877,2.4249954176990673,False
nominal,reliable,27,1,predicted,80,82,77,False,False,0.9831230522231129,2.897491856198476,0.0,False
nominal,reliable,27,1,local,78,81,76,False,False,0.9757097413026057,2.424457964975015,27.238487789902234,False
nominal,reliable,27,1,posterior,77,80,74,False,False,0.9928734748157674,2.424457964975021,27.23848778990224,False
nominal,reliable,27,1,fused,78,81,76,False,False,0.9928734748157674,2.424457964975021,47.79455956084766,False
nominal,reliable,27,1,target_local,1,58,1,False,False,0.9757097413026057,0.5894975274893257,2.5702823366250094,False
nominal,reliable,27,1,target_posterior,1,58,1,False,False,0.9928734748157674,0.6058748824234703,2.0463216171124383,False
nominal,reliable,27,2,predicted,71,73,68,False,False,0.9831230522231129,2.897491856198476,0.0,False
nominal,reliable,27,2,local,8,7,6,False,False,0.001617408737052406,0.11285113367647848,1.659001826027108,False
nominal,reliable,27,2,posterior,77,80,74,False,False,0.9928734748157674,2.424457964975021,27.23848778990224,False
nominal,reliable,27,2,fused,78,81,74,False,False,0.9928734748157674,2.424457964975021,27.23848778990224,False
nominal,reliable,27,2,target_local,1,0,0,False,False,0.0,0.0,0.0,False
nominal,reliable,27,2,target_posterior,1,58,1,False,False,0.9928734748157674,0.6058748824234703,2.0463216171124383,False
nominal,reliable,28,1,predicted,84,87,81,False,False,0.9829447400676097,2.424457964975021,0.0,False
nominal,reliable,28,1,local,79,83,77,False,False,0.9751615464903952,2.0032089411234058,27.705882113893153,False
nominal,reliable,28,1,posterior,76,80,73,False,False,0.9922730983844448,2.0032089411234026,27.70588211389318,False
nominal,reliable,28,1,fused,79,83,77,False,False,0.9922730983844448,2.0032089411234026,27.70588211389318,False
nominal,reliable,28,1,target_local,1,59,1,False,False,0.9751615464903952,0.7419350639464861,2.901276005852818,False
nominal,reliable,28,1,target_posterior,1,59,1,False,False,0.9922730983844448,0.7539497681962852,2.331147375248027,False
nominal,reliable,28,2,predicted,77,80,74,False,False,0.9829447400676097,2.424457964975021,0.0,False
nominal,reliable,28,2,local,10,9,8,False,False,0.003661840684203166,0.0692889704210845,1.6588869531970207,False
nominal,reliable,28,2,posterior,76,80,73,False,False,0.9922730983844448,2.0032089411234026,27.70588211389318,False
nominal,reliable,28,2,fused,79,83,75,False,False,0.9922730983844448,2.0032089411234026,27.70588211389318,False
nominal,reliable,28,2,target_local,1,0,0,False,False,0.0,0.0,0.0,False
nominal,reliable,28,2,target_posterior,1,59,1,False,False,0.9922730983844448,0.7539497681962852,2.331147375248027,False
nominal,reliable,29,1,predicted,84,88,81,False,False,0.9823503674006003,2.013802879119812,0.0,False
nominal,reliable,29,1,local,81,86,79,False,False,0.9727747526825773,1.8329598302685555,26.885308836645994,False
nominal,reliable,29,1,posterior,80,86,78,False,False,0.9922701629162741,1.8329598302685608,26.88530883664598,False
nominal,reliable,29,1,fused,81,86,79,False,False,0.9922701629162741,1.8329598302685608,26.88530883664598,False
nominal,reliable,29,1,target_local,1,70,1,False,False,0.9727747526825773,0.8758715863487598,3.2379340260023657,False
nominal,reliable,29,1,target_posterior,1,70,1,False,False,0.9922701629162741,0.8833140086365066,2.6317980531372407,False
nominal,reliable,29,2,predicted,76,80,73,False,False,0.9823503674006003,2.013802879119812,0.0,False
nominal,reliable,29,2,local,8,7,6,False,False,0.0035201623886242928,0.042631329989326616,1.6586627553320117,False
nominal,reliable,29,2,posterior,80,86,77,False,False,0.9922701629162741,1.8329598302685608,26.88530883664598,False
nominal,reliable,29,2,fused,81,86,77,False,False,0.9922701629162741,1.8329598302685608,26.88530883664598,False
nominal,reliable,29,2,target_local,1,0,0,False,False,0.0,0.0,0.0,False
nominal,reliable,29,2,target_posterior,1,70,1,False,False,0.9922701629162741,0.8833140086365066,2.6317980531372407,False
nominal,reliable,30,1,predicted,88,94,86,False,False,0.9823474612871114,1.9450564886572201,0.0,False
nominal,reliable,30,1,local,84,90,82,False,False,0.9731362781562796,1.8062025723552533,26.152390789855733,False
nominal,reliable,30,1,posterior,81,87,78,False,False,0.9924013160667208,1.8062025723552626,26.152390789855737,False
nominal,reliable,30,1,fused,84,90,82,False,False,0.9924013160667208,1.8062025723552626,26.152390789855737,False
nominal,reliable,30,1,target_local,1,74,1,False,False,0.9731362781562796,0.963576084953579,3.3873137104185016,False
nominal,reliable,30,1,target_posterior,1,74,1,False,False,0.9924013160667208,0.9667725948231447,2.831773811432219,False
nominal,reliable,30,2,predicted,80,86,77,False,False,0.9823474612871114,1.9450564886572201,0.0,False
nominal,reliable,30,2,local,10,10,8,False,False,0.0037485255186709976,0.052539394619282476,1.6589922897983396,False
nominal,reliable,30,2,posterior,81,87,78,False,False,0.9924013160667208,1.8062025723552626,26.152390789855737,False
nominal,reliable,30,2,fused,84,90,80,False,False,0.9924013160667208,1.8062025723552626,26.152390789855737,False
nominal,reliable,30,2,target_local,1,0,0,False,False,0.0,0.0,0.0,False
nominal,reliable,30,2,target_posterior,1,74,1,False,False,0.9924013160667208,0.9667725948231447,2.831773811432219,False
nominal,reliable,31,1,predicted,91,97,88,False,False,0.9824773029060536,1.931205106960532,0.0,False
nominal,reliable,31,1,local,88,95,86,False,False,0.9737813751798244,1.7976208288576832,26.01742940730883,False
nominal,reliable,31,1,posterior,87,95,85,False,False,0.9924130768871685,1.7976208288576818,32.40149634426501,False
nominal,reliable,31,1,fused,88,95,86,False,False,0.9924130768871685,1.7976208288576818,32.40149634426501,False
nominal,reliable,31,1,target_local,1,76,1,False,False,0.9737813751798244,1.0784236700842156,3.5648877237860415,False
nominal,reliable,31,1,target_posterior,1,76,1,False,False,0.9924130768871685,1.0791997288551904,2.9993785022724193,False
nominal,reliable,31,2,predicted,81,87,78,False,False,0.9824773029060536,1.931205106960532,0.0,False
nominal,reliable,31,2,local,9,8,7,False,False,0.00337907729695186,0.016562858116262902,1.6587361439815407,False
nominal,reliable,31,2,posterior,87,95,84,False,False,0.9924130768871685,1.7976208288576818,26.017429407308835,False
nominal,reliable,31,2,fused,88,95,84,False,False,0.9924130768871685,1.7976208288576818,26.017429407308835,False
nominal,reliable,31,2,target_local,1,0,0,False,False,0.0,0.0,0.0,False
nominal,reliable,31,2,target_posterior,1,76,1,False,False,0.9924130768871685,1.0791997288551904,2.9993785022724193,False
nominal,reliable,32,1,predicted,96,104,94,False,False,0.982488946118297,1.900952199050773,0.0,False
nominal,reliable,32,1,local,92,100,90,False,False,0.9745743000634505,1.740564062408629,25.74823047793704,False
nominal,reliable,32,1,posterior,89,97,86,False,False,0.9922214706515436,1.7405640624086378,25.748230477937046,False
nominal,reliable,32,1,fused,92,100,90,False,False,0.9922214706515436,1.7405640624086378,32.36134268916419,False
nominal,reliable,32,1,target_local,1,79,1,False,False,0.9745743000634505,1.2138269688598795,3.603371083703708,False
nominal,reliable,32,1,target_posterior,1,79,1,False,False,0.9922214706515436,1.216094006797734,3.0902002298909874,False
nominal,reliable,32,2,predicted,87,95,84,False,False,0.982488946118297,1.900952199050773,0.0,False
nominal,reliable,32,2,local,13,13,11,False,False,0.0036963336482076503,0.052112745704326,1.6589673055773275,False
nominal,reliable,32,2,posterior,89,97,86,False,False,0.9922214706515436,1.7405640624086378,25.748230477937046,False
nominal,reliable,32,2,fused,92,100,88,False,False,0.9922214706515436,1.7405640624086378,25.748230477937046,False
nominal,reliable,32,2,target_local,1,0,0,False,False,0.0,0.0,0.0,False
nominal,reliable,32,2,target_posterior,1,79,1,False,False,0.9922214706515436,1.216094006797734,3.0902002298909874,False
nominal,reliable,33,1,predicted,99,107,96,False,False,0.9822992559450282,1.8185005813729629,0.0,False
nominal,reliable,33,1,local,96,105,94,False,False,0.9745861723974254,1.6988338353418504,25.49003400091062,False
nominal,reliable,33,1,posterior,95,105,93,False,False,0.9924110845825485,1.6988338353418495,44.944691025853075,False
nominal,reliable,33,1,fused,96,105,94,False,False,0.9924110845825485,1.6988338353418495,44.944691025853075,False
nominal,reliable,33,1,target_local,1,82,1,False,False,0.9745861723974254,1.3184837301873231,3.610290043605099,False
nominal,reliable,33,1,target_posterior,1,82,1,False,False,0.9924110845825485,1.3164665198115606,3.116745879624444,False
nominal,reliable,33,2,predicted,89,97,86,False,False,0.9822992559450282,1.8185005813729629,0.0,False
nominal,reliable,33,2,local,13,12,11,False,False,0.003085177478081569,0.028639762045575168,1.658927513555069,False
nominal,reliable,33,2,posterior,95,105,92,False,False,0.9924110845825485,1.6988338353418495,25.49003400091062,False
nominal,reliable,33,2,fused,96,105,92,False,False,0.9924110845825485,1.6988338353418495,25.49003400091062,False
nominal,reliable,33,2,target_local,1,0,0,False,False,0.0,0.0,0.0,False
nominal,reliable,33,2,target_posterior,1,82,1,False,False,0.9924110845825485,1.3164665198115606,3.116745879624444,False
nominal,reliable,34,1,predicted,104,114,102,False,False,0.982486973736723,1.758220660464016,0.0,False
nominal,reliable,34,1,local,100,110,98,False,False,0.9759041355159402,1.708609819586984,25.528598966052357,False
nominal,reliable,34,1,posterior,97,107,94,False,False,0.9928329002030069,1.708609819586981,25.52859896605235,False
nominal,reliable,34,1,fused,100,110,98,False,False,0.9928329002030069,1.708609819586981,25.52859896605235,False
nominal,reliable,34,1,target_local,1,86,1,False,False,0.9759041355159402,1.3365694723608277,3.565206394458631,False
nominal,reliable,34,1,target_posterior,1,86,1,False,False,0.9928329002030069,1.3326432430029498,3.1752108314908027,False
nominal,reliable,34,2,predicted,95,105,92,False,False,0.982486973736723,1.758220660464016,0.0,False
nominal,reliable,34,2,local,17,16,15,False,False,0.002545560899933408,0.07843764262416064,1.6589175399792406,False
nominal,reliable,34,2,posterior,97,107,94,False,False,0.9928329002030069,1.708609819586981,25.52859896605235,False
nominal,reliable,34,2,fused,100,110,96,False,False,0.9928329002030069,1.708609819586981,25.52859896605235,False
nominal,reliable,34,2,target_local,1,0,0,False,False,0.0,0.0,0.0,False
nominal,reliable,34,2,target_posterior,1,86,1,False,False,0.9928329002030069,1.3326432430029498,3.1752108314908027,False
nominal,reliable,35,1,predicted,107,117,104,False,False,0.9829045712009767,1.7593079971422818,0.0,False
nominal,reliable,35,1,local,104,115,102,False,False,0.9775456298227726,1.659075361672793,25.453595029943003,False
nominal,reliable,35,1,posterior,103,115,101,False,False,0.9924735119020102,1.659075361672795,25.453595029943003,False
nominal,reliable,35,1,fused,104,115,102,False,False,0.9924735119020102,1.659075361672795,25.453595029943003,False
nominal,reliable,35,1,target_local,1,88,1,False,False,0.9775456298227726,1.39807606614076,3.5123336716812545,False
nominal,reliable,35,1,target_posterior,1,88,1,False,False,0.9924735119020102,1.396900159166404,3.171848130045231,False
nominal,reliable,35,2,predicted,97,107,94,False,False,0.9829045712009767,1.7593079971422818,0.0,False
nominal,reliable,35,2,local,17,16,15,False,False,0.006902896049745366,0.06698788988450843,1.6586584602251122,False
