condition,robot,frame,fused_record,near_target,actual_r,noage_r,actual_extracted,noage_extracted,reference_r,base_r,base_direction,actual_direction,extra_scalar,integral_change,negative_reversal,positive_reversal
intermittent,1,154,True,True,0.0015721658941497377,0.953724095279388,False,True,0.002785237197874673,0.0015721701494468517,-0.5730918297170557,-0.5730945406217631,4.9167144768443414e-05,-5.1878049475817534e-05,False,False
intermittent,1,155,True,True,0.0019019151614854016,0.9520977435904444,False,True,0.0012476136261810906,0.0019019151614854018,0.4222840641789576,0.4222840641789576,0.0,0.0,False,False
intermittent,1,156,True,True,0.0024115212788330086,0.9616026818580259,False,True,0.0013722817599278057,0.002411521278833008,0.5648241212676002,0.5648241212676002,0.0,0.0,False,False
intermittent,1,157,True,True,0.002084198785938361,0.9636145173760173,False,True,0.0015453532980380337,0.002084198785938361,0.29967177515395527,0.29967177515395527,0.0,0.0,False,False
intermittent,1,158,True,True,0.0023844263756437807,0.970756011360626,False,True,0.001436575951553905,0.002384426375643781,0.5076457762024598,0.5076457762024598,0.0,0.0,False,False
intermittent,1,159,True,True,0.0021347613083956656,0.98030726842069,False,True,0.001536640035524843,0.0021347613083956656,0.3293558246367434,0.3293558246367434,0.0,0.0,False,False
intermittent,1,160,True,True,0.002100644387860317,0.9806054230957297,False,True,0.001453908375293679,0.002100644387860317,0.3686366750232333,0.3686366750232333,0.0,0.0,False,False
intermittent,1,161,True,True,0.0022513211738303227,0.9867230161906652,False,True,0.0014422361359101188,0.002251321173830323,0.44613303301707674,0.44613303301707674,0.0,0.0,False,False
intermittent,1,162,True,True,0.002378978206003449,0.9501191685617913,False,True,0.001493100946344604,0.0023789782060034486,0.46670353666437236,0.46670353666437236,0.0,0.0,False,False
intermittent,1,163,True,True,0.002065171305972771,0.9502213749283495,False,True,0.0015348820524848682,0.0020651713059727708,0.2972908860670387,0.2972908860670387,0.0,0.0,False,False
intermittent,1,164,True,True,0.002298801698708113,0.9558685514529366,False,True,0.0014299993013166625,0.0022988016987081136,0.47558445619707257,0.47558445619707257,0.0,0.0,False,False
intermittent,1,165,True,True,0.002546986886133565,0.9718579724265707,False,True,0.0015087754542632112,0.002546986886133565,0.5246530040258355,0.5246530040258355,0.0,0.0,False,False
intermittent,1,166,True,True,0.002059409975492736,0.9708305952253306,False,True,0.0015882034798513735,0.002059409975492736,0.2602880990332377,0.2602880990332377,0.0,0.0,False,False
intermittent,1,167,True,True,0.0020792684072904934,0.9748728490518275,False,True,0.001428002006841516,0.002079268407290493,0.37639224582448705,0.37639224582448705,0.0,0.0,False,False
intermittent,1,168,True,True,0.002063108389016959,0.9736604389856807,False,True,0.001434874699617299,0.002063108389016959,0.36376557857411296,0.36376557857411296,0.0,0.0,False,False
intermittent,1,169,True,True,0.0021020297581555913,0.9803699955020901,False,True,0.0014292844643880454,0.0021020297581555913,0.38640342019084173,0.38640342019084173,0.0,0.0,False,False
intermittent,1,170,True,True,0.0020730404901838973,0.9792364192513315,False,True,0.0014427119372636393,0.0020730404901838978,0.36312317180786113,0.36312317180786113,0.0,0.0,False,False
intermittent,1,171,True,True,0.002079144194724392,0.9799008400046885,False,True,0.0014327228493686687,0.0020791441947243918,0.37302719838302956,0.37302719838302956,0.0,0.0,False,False
intermittent,1,172,True,True,0.0021806745077725077,0.9860462796773862,False,True,0.0014348318135002848,0.0021806745077725077,0.4193337904428054,0.4193337904428054,0.0,0.0,False,False
intermittent,1,173,False,True,0.005274287505952277,0.9990478045549158,False,True,,,,,,,False,False
intermittent,1,174,True,True,0.0021760496550471144,0.9881491233120956,False,True,0.002286963401683032,0.002176049655047114,-0.04982492580715103,-0.04982492580715103,0.0,0.0,False,False
intermittent,1,175,True,True,0.002055320955178853,0.9887428511630524,False,True,0.001467910518813771,0.0020553209551788525,0.3371804915446992,0.3371804915446992,0.0,0.0,False,False
intermittent,1,176,True,True,0.002025414338135823,0.9888151623073286,False,True,0.0014265827661825094,0.0020254143381358233,0.35109224756723556,0.35109224756723556,0.0,0.0,False,False
intermittent,1,177,True,True,0.0020472779892859684,0.9899727174662509,False,True,0.0014161595297032413,0.002047277989285969,0.36919466287576075,0.36919466287576075,0.0,0.0,False,False
intermittent,1,178,True,True,0.002064818154554704,0.9912022624316301,False,True,0.0014237870552835817,0.0020648181545547045,0.3723640510358077,0.3723640510358077,0.0,0.0,False,False
intermittent,1,179,True,True,0.002004182475162881,0.989608348539699,False,True,0.001429876953406405,0.002004182475162881,0.33822313388051395,0.33822313388051395,0.0,0.0,False,False
intermittent,1,180,True,True,0.0020801134145679604,0.9916078108575874,False,True,0.0014087130387826293,0.0020801134145679604,0.3904184429701214,0.3904184429701214,0.0,0.0,False,False
intermittent,1,181,True,True,0.002107210964280305,0.9951787651452882,False,True,0.0014351664162595102,0.002107210964280305,0.38475768023620915,0.38475768023620915,0.0,0.0,False,False
intermittent,1,182,True,True,0.0020889467617751967,0.9768754898956683,False,True,0.001444490023692174,0.0020889467617751967,0.3695492600789443,0.3695492600789443,0.0,0.0,False,False
intermittent,1,183,True,True,0.00222578533249865,0.9394715024766218,False,True,0.0014382123698863615,0.00222578533249865,0.43749789765450053,0.43749789765450053,0.0,0.0,False,False
intermittent,1,184,True,True,0.0020712050759008485,0.9214138325530943,False,True,0.0014846027998365555,0.002071205075900848,0.3335709856111482,0.3335709856111482,0.0,0.0,False,False
intermittent,1,185,True,True,0.0020636306752962836,0.9233888256508522,False,True,0.0014320880683822569,0.0020636306752962836,0.36596597671493036,0.36596597671493036,0.0,0.0,False,False
intermittent,1,186,True,True,0.0020973451046850766,0.9588110730474735,False,True,0.0014294654794134113,0.0020973451046850766,0.38404078474329406,0.38404078474329406,0.0,0.0,False,False
intermittent,1,187,False,True,0.004385370549878469,0.998067626282329,False,True,,,,,,,False,False
intermittent,1,188,True,True,0.0033252236088298728,0.9988259338737026,False,True,0.00237142154699681,0.0033252235792005477,0.33900385612022,0.33900386506042424,1.5202434878099575e-07,-1.4308414453267915e-07,False,False
intermittent,1,189,True,True,0.0017350683645623397,0.9933673105959361,False,True,0.0032919713727415745,0.001735067636627547,-0.6420010177048594,-0.6420005974331437,1.3336653029660902e-06,-9.13393587431699e-07,False,False
intermittent,1,190,True,True,0.0013160494987513917,0.9892381776753002,False,True,0.001717717680916717,0.0013160463500033386,-0.26676670887479226,-0.2667643131433306,6.149344136465936e-06,-3.7536126749060372e-06,False,False
intermittent,1,191,True,False,0.0014369532551906105,0.9883727740097098,False,True,0.001302889003763878,0.0012659402750262567,-0.028805959137951476,0.09807521591071078,0.29209207134163906,-0.1652108962929768,False,True
intermittent,1,192,True,False,0.0016526348167923532,0.9907776862758293,False,True,0.0014225837226386844,0.0016526320098522668,0.15012483577196267,0.1501265370485948,1.3765387627640128e-05,-1.2064110995524402e-05,False,False
intermittent,1,193,True,False,0.0017507155069412597,0.9953728470237877,False,True,0.0016361084686244063,0.001750711638358271,0.06781661623728219,0.06781882983047494,1.7589273546602118e-05,-1.537568035381298e-05,False,False
intermittent,1,194,True,False,0.002514437845213033,0.9899692577210143,False,True,0.0013165797479215303,0.002514437845213033,0.6482121411007435,0.6482121411007435,0.0,0.0,False,False
intermittent,1,195,True,True,0.001850456150056813,0.9772437993175399,False,True,0.0015780132986296922,0.0018504561500568134,0.15953843707165305,0.15953843707165305,0.0,0.0,False,False
intermittent,1,196,True,True,0.001974794913563047,0.9697496453228848,False,True,0.0013535807501608543,0.001974794913563047,0.3783333128993398,0.3783333128993398,0.0,0.0,False,False
intermittent,1,197,True,True,0.0020688156317449657,0.9741531994093551,False,True,0.0013983409788316903,0.0020688156317449657,0.39236140515634155,0.39236140515634155,0.0,0.0,False,False
intermittent,1,198,True,True,0.0020541745441016285,0.9731697265568725,False,True,0.0014312612550901889,0.0020541745441016285,0.36194203420868565,0.36194203420868565,0.0,0.0,False,False
intermittent,1,199,True,True,0.0021193494260202104,0.9736326230699822,False,True,0.0014261846107316025,0.00211934942602021,0.39680078876081826,0.39680078876081826,0.0,0.0,False,False
intermittent,1,200,False,True,0.004027519551988592,0.9971196285471008,False,True,,,,,,,False,False
intermittent,1,201,True,True,0.002304566023574887,0.9794096044615849,False,True,0.001997803312723084,0.0023045660235748865,0.1431515733551647,0.1431515733551647,0.0,0.0,False,False
intermittent,1,202,True,True,0.0020313636796448144,0.9740069514373098,False,True,0.001510667381150304,0.002031363679644815,0.2966774235444234,0.2966774235444234,0.0,0.0,False,False
intermittent,1,203,True,True,0.002080453507899798,0.9797246572575523,False,True,0.0014182391109422818,0.0020804535078997976,0.3838332381028957,0.3838332381028957,0.0,0.0,False,False
intermittent,1,204,True,True,0.002014525886450848,0.9008936361409325,False,True,0.0014352838079118289,0.002014525886450848,0.3396015133829655,0.3396015133829655,0.0,0.0,False,False
intermittent,1,205,True,True,0.002058052398677137,0.9202837642457762,False,True,0.0014123455913287804,0.002058052398677137,0.3771550650757973,0.3771550650757973,0.0,0.0,False,False
intermittent,1,206,False,True,0.00420921359750305,0.9955808726935894,False,True,,,,,,,False,False
intermittent,1,207,True,True,0.0021313182926075863,0.9739476626578015,False,True,0.0020424628578112974,0.002131318292607586,0.04267338332619186,0.04267338332619186,0.0,0.0,False,False
intermittent,1,208,True,True,0.0020803593562587716,0.9796196056852472,False,True,0.0014527346721162004,0.0020803593562587716,0.35972162064472535,0.35972162064472535,0.0,0.0,False,False
intermittent,1,209,True,True,0.002064922707484575,0.9803232692084196,False,True,0.001435251310094038,0.002064922707484575,0.36438360838922446,0.36438360838922446,0.0,0.0,False,False
intermittent,1,210,True,True,0.002031487159103144,0.9758828149699939,False,True,0.0014299131764414989,0.0020314871591031436,0.35175700582808567,0.35175700582808567,0.0,0.0,False,False
intermittent,1,211,True,True,0.002052572030451897,0.9757433977512954,False,True,0.0014182822407788746,0.002052572030451897,0.3702825984695064,0.3702825984695064,0.0,0.0,False,False
intermittent,1,212,True,True,0.0020851311594273065,0.9817416860047671,False,True,0.0014256278624781846,0.0020851311594273065,0.38088010057721977,0.38088010057721977,0.0,0.0,False,False
intermittent,1,213,True,True,0.002199839242643979,0.9897822907686094,False,True,0.0014368974461353157,0.002199839242643979,0.42666237993103984,0.42666237993103984,0.0,0.0,False,False
intermittent,1,214,True,True,0.001374056474677619,0.9944734143404586,False,True,0.0021778408502175087,0.0013740530947550082,-0.4613743326140334,-0.4613718694129748,2.9087781644296223e-06,-4.455771058786695e-07,False,False
intermittent,1,215,True,True,0.0012571300875694673,0.9969518492174169,False,True,0.0013603159099308427,0.0012571230033209227,-0.07899450813043796,-0.07898886576644748,8.398551936747352e-06,-2.756187946317823e-06,False,False
intermittent,1,216,True,True,0.0018929796114495953,0.9839120950168098,False,True,0.0011156054124949431,0.0018929796114495953,0.5295334186664054,0.5295334186664054,0.0,0.0,False,False
intermittent,1,217,True,True,0.002037907003972037,0.9777202797833467,False,True,0.001369052707617667,0.0020379070039720374,0.3984742519987652,0.3984742519987652,0.0,0.0,False,False
intermittent,1,218,True,True,0.002031765772365192,0.9050661076440113,False,True,0.0014205228155769966,0.0020317657723651914,0.358492569625378,0.358492569625378,0.0,0.0,False,False
intermittent,1,219,True,True,0.0020402439892179647,0.911859218136826,False,True,0.0014183795521208777,0.0020402439892179647,0.3641772854642733,0.3641772854642733,0.0,0.0,False,False
intermittent,1,220,True,True,0.0020730461696897317,0.9395649620310864,False,True,0.0014213375676902147,0.002073046169689732,0.3780735770683741,0.3780735770683741,0.0,0.0,False,False
intermittent,1,221,True,True,0.0020701218543692558,0.9564488550401399,False,True,0.0014327248132001724,0.0020701218543692558,0.3686678928084106,0.3686678928084106,0.0,0.0,False,False
intermittent,1,222,False,True,0.004220152675537447,0.9977701105094896,False,True,,,,,,,False,False
intermittent,1,223,True,True,0.0021355314720518143,0.9833212629931396,False,True,0.0020451208274946085,0.0021355314720518143,0.04334927667667632,0.04334927667667632,0.0,0.0,False,False
intermittent,1,224,False,True,0.00404219857466151,0.9981497029248041,False,True,,,,,,,False,False
intermittent,1,225,True,True,0.00212651975358553,0.985932666461305,False,True,0.002001447970894438,0.0021265197535855302,0.06074115132302804,0.06074115132302804,0.0,0.0,False,False
intermittent,1,226,True,True,0.0020453071603402317,0.9827273063263819,False,True,0.001451097302232715,0.002045307160340232,0.3438231989706546,0.3438231989706546,0.0,0.0,False,False
intermittent,1,227,False,True,0.004298418144787819,0.9993070331208923,False,True,,,,,,,False,False
intermittent,1,228,True,True,0.00213498420351786,0.988823544967277,False,True,0.002064038928501373,0.00213498420351786,0.033865634221910135,0.033865634221910135,0.0,0.0,False,False
intermittent,1,229,True,True,0.0020563655503417384,0.9861245719691895,False,True,0.001453984326367575,0.002056365550341738,0.34723596964488745,0.34723596964488745,0.0,0.0,False,False
intermittent,1,230,True,True,0.0020605889783223007,0.9852003881039872,False,True,0.0014269454639948415,0.0020605889783223007,0.36809048361414654,0.36809048361414654,0.0,0.0,False,False
intermittent,1,231,True,True,0.002022080875177257,0.9796225899718052,False,True,0.0014284109610197434,0.002022080875177257,0.34815920299826786,0.34815920299826786,0.0,0.0,False,False
intermittent,1,232,True,True,0.0020490544661384514,0.9792714045425015,False,True,0.0014149929929992225,0.002049054466138451,0.3708890331887442,0.3708890331887442,0.0,0.0,False,False
intermittent,1,233,True,True,0.002074557422848219,0.9832868267520617,False,True,0.0014244050236495187,0.002074557422848219,0.3766449333161379,0.3766449333161379,0.0,0.0,False,False
intermittent,1,234,True,True,0.0020273344830542242,0.9784607287672441,False,True,0.0014332472716058263,0.0020273344830542247,0.3473742954882173,0.3473742954882173,0.0,0.0,False,False
intermittent,1,235,True,True,0.0020572944779526777,0.9797685917871817,False,True,0.0014168310451128914,0.0020572944779526773,0.3736106179054026,0.3736106179054026,0.0,0.0,False,False
intermittent,1,236,True,True,0.0020771904617258473,0.9840270523070389,False,True,0.001427267923315928,0.0020771904617258473,0.37590523074036053,0.37590523074036053,0.0,0.0,False,False
intermittent,1,237,True,True,0.002018271398187359,0.9779864834006398,False,True,0.0014341570919341122,0.0020182713981873593,0.3422492417083056,0.3422492417083056,0.0,0.0,False,False
intermittent,1,238,True,True,0.0020761240750467817,0.983240625567088,False,True,0.0014136587022473399,0.002076124075046782,0.38498518533079906,0.38498518533079906,0.0,0.0,False,False
intermittent,1,239,True,True,0.0020652565748839925,0.9837788883390572,False,True,0.0014337886819393033,0.0020652565748839925,0.3655666739966694,0.3655666739966694,0.0,0.0,False,False
intermittent,1,240,True,True,0.0020828036359988593,0.9871714995698542,False,True,0.0014300288408305478,0.0020828036359988597,0.37667419893010834,0.37667419893010834,0.0,0.0,False,False
intermittent,2,1,False,False,,,False,False,,,,,,,False,False
intermittent,2,2,False,False,,,False,False,,,,,,,False,False
intermittent,2,3,True,False,0.01103786738763042,0.010723883201276882,False,False,0.003169719856155823,0.011037867387630419,1.2556131228423562,1.2556131228423562,0.0,0.0,False,False
intermittent,2,4,True,False,0.0075715592092868425,0.01222632368639497,False,False,0.010927488713754192,0.012472278816203145,0.13379005020353674,-0.37026975980655286,-0.5291091625421297,0.025049352532040103,True,False
intermittent,2,5,True,False,0.009674220161564074,0.010987571810385387,False,False,0.002742008978556744,0.009674220161564074,1.267749320891216,1.267749320891216,0.0,0.0,False,False
intermittent,2,6,True,False,0.010343591361802549,0.009072435109342936,False,False,0.003101583580152413,0.010343591361802549,1.2117453770842976,1.2117453770842976,0.0,0.0,False,False
intermittent,2,7,True,False,0.0029330616297750032,0.008072409995017004,False,False,0.010240155448184811,0.0074889876771550914,-0.3156589437753201,-1.2576255727274332,-0.9419666289521096,-3.552713678800501e-15,False,False
intermittent,2,8,False,False,,,False,False,,,,,,,False,False
intermittent,2,9,False,False,,,False,False,,,,,,,False,False
intermittent,2,10,True,True,0.0069880402290341025,0.008276326790294773,False,False,0.002378936930844037,0.006988040229034104,1.0821772287768878,1.0821772287768878,0.0,0.0,False,False
intermittent,2,11,True,True,0.006978768899594169,0.007613709044855448,False,False,0.002633750911155069,0.006978768899594169,0.978829502777109,0.978829502777109,0.0,0.0,False,False
intermittent,2,12,True,True,0.008277332048021347,0.008136233552303926,False,False,0.0026319956456353345,0.008277332048021347,1.151454654928746,1.151454654928746,0.0,0.0,False,False
intermittent,2,13,True,True,0.008065106348278422,0.007931149679887691,False,False,0.0028676069459165664,0.008065106348278422,1.039295111529042,1.039295111529042,0.0,0.0,False,False
intermittent,2,14,True,True,0.021318026005434927,0.007735461126048105,False,False,0.00798445528479564,0.021318025986401975,0.9955884784947342,0.9955884794069921,9.00290589432845e-10,1.1967316027039487e-11,False,False
intermittent,2,15,True,True,0.0456478870024603,0.018680733897664652,False,False,0.02110484574538029,0.045647886875421886,0.7968464933645647,0.796846496280687,2.8399290711293306e-09,7.619327391239494e-11,False,False
intermittent,2,16,True,True,0.09324589594887797,0.041448911157993304,False,False,0.04519140813243568,0.09324589577563368,0.7759726497952086,0.7759726518441983,1.9837369434732437e-09,6.52526921385288e-11,False,False
intermittent,2,17,True,True,0.1820226245489881,0.08630155666674391,False,False,0.09231343698938921,0.18202262436688277,0.7830057246448647,0.7830057258679478,1.1839081966452565e-09,3.9174885557713424e-11,False,False
intermittent,2,18,False,True,0.1802023983034982,0.08543854110007647,False,False,,,,,,,False,False
intermittent,2,19,True,True,0.37402708604494705,0.17949076203542685,True,False,0.3301959337787554,0.37402708604078116,0.1923201297826963,0.1923201298004894,2.1730386652860168e-11,-3.937294934530655e-12,False,False
intermittent,2,20,True,True,0.6252414040869877,0.3390259998324148,True,True,0.37028681518449424,0.6196956850196003,1.0192433378109231,1.0428423192613958,0.02294682182466083,0.0006521596258117768,False,False
intermittent,2,21,True,True,0.8302667570556972,0.555212397262993,True,True,0.6189889900461162,0.8302667570519672,1.102259784069557,1.1022597840960249,2.5893236128145755e-11,5.74651437545981e-13,False,False
intermittent,2,22,True,True,0.9508975478614654,0.7877804851648988,True,True,0.8219640894851392,0.950897547861409,1.4337859175760985,1.4337859175773076,1.1902932363982934e-12,1.865174681370263e-14,False,False
intermittent,2,23,True,True,0.9864854658237695,0.9262740766721359,True,True,0.94138857238285,0.9864854658237232,1.5139565784804123,1.5139565784838744,3.397257915288672e-12,6.483702463810914e-14,False,False
intermittent,2,24,True,True,0.9954019637318123,0.9802245512281033,True,True,0.9766206111655317,0.9954019637317983,1.6452738838450571,1.6452738838481158,2.9708160447069648e-12,8.79296635503124e-14,False,False
intermittent,2,25,True,True,0.996974170558824,0.9934672094628438,True,True,0.9854479440944941,0.9969741705588121,1.5821755927388912,1.5821755927428267,3.878699690599342e-12,5.684341886080802e-14,False,False
intermittent,2,26,True,True,0.997637290397469,0.9969472651682707,True,True,0.9870044288532358,0.9976372903974606,1.7155147684633674,1.7155147684669858,3.611289208457495e-12,7.105427357601002e-15,False,False
intermittent,2,27,True,True,0.9977710315405839,0.9976533536534062,True,True,0.9876609174934943,0.9977710315405788,1.7214171450890303,1.7214171450913054,2.279538827146423e-12,-4.440892098500626e-15,False,False
intermittent,2,28,True,True,0.9972213274114908,0.9972100459167685,True,True,0.987793321225178,0.9972213274114787,1.4895091668762834,1.4895091668806952,4.345104881797462e-12,6.661338147750939e-14,False,False
intermittent,2,29,True,True,0.9974813591215748,0.9975023982173155,True,True,0.9872491141373759,0.9974813591215637,1.6321923846646325,1.6321923846689783,4.3184006980134275e-12,2.7533531010703882e-14,False,False
intermittent,2,30,True,True,0.9975834920146988,0.9976128517740999,True,True,0.987506545530359,0.9975834920146869,1.6530340693286174,1.65303406933359,4.949626572278717e-12,2.3092638912203256e-14,False,False
intermittent,2,31,False,True,0.9876076570945518,0.9876367232563589,True,True,,,,,,,False,False
intermittent,2,32,True,True,0.9958968558021577,0.9959273108776786,True,True,0.9828949156698595,0.9958968558021322,1.4407636722403607,1.4407636722466213,6.377725301572591e-12,-1.1723955140041653e-13,False,False
intermittent,2,33,True,True,0.9970634154181053,0.9970878949480906,True,True,0.985937887244136,0.9970634154180249,1.5774579592285427,1.5774579592559856,2.706181763354144e-11,3.810285420513537e-13,False,False
intermittent,2,34,True,True,0.997623101424609,0.9976419095341341,True,True,0.9870927812639242,0.9976231014246015,1.7026017412707608,1.7026017412739256,3.1159691652436693e-12,4.884981308350689e-14,False,False
intermittent,2,35,True,True,0.9971307590537537,0.9971419633441183,True,True,0.987646870410363,0.9971307590537177,1.4694186215234888,1.46941862153611,1.2459580752135299e-11,1.616484723854228e-13,False,False
intermittent,2,36,True,True,0.9973675614665359,0.9973747618071124,True,True,0.9871594514632162,0.9973675614665141,1.5949851941021063,1.5949851941104802,8.288749014097209e-12,8.526512829121202e-14,False,False
intermittent,2,37,True,True,0.9978235927932166,0.9978307082562297,True,True,0.9873938858518707,0.9978235927932033,1.767013965473982,1.7670139654800046,5.985221321101143e-12,3.730349362740526e-14,False,False
intermittent,2,38,True,True,0.997501483682924,0.9975034578356601,True,True,0.9878453568652844,0.9975014836829097,1.5917416373141213,1.5917416373198412,5.685181123139624e-12,3.4638958368304884e-14,False,False
intermittent,2,39,True,True,0.997465820324166,0.9974657086717046,True,True,0.9875264688460949,0.9974658203241527,1.6037534886559381,1.6037534886612093,5.1981798437521585e-12,7.283063041541027e-14,False,False
intermittent,2,40,True,True,0.9976890637581801,0.997687764197223,True,True,0.9874911621209242,0.9976890637581654,1.6990568043104677,1.699056804316945,6.433777710312606e-12,4.3520742565306136e-14,False,False
intermittent,2,41,True,True,0.9972649397303162,0.9972635025783019,True,True,0.9877121731205983,0.9972649397303022,1.5120807546804729,1.512080754685496,5.017852231439719e-12,5.329070518200751e-15,False,False
intermittent,2,42,True,True,0.9972921927269793,0.9972906042948646,True,True,0.9872922903330132,0.9972921927269642,1.556147349857616,1.5561473498631246,5.45008080729172e-12,5.861977570020827e-14,False,False
intermittent,2,43,True,True,0.9975346205915038,0.9975331010885946,True,True,0.9873192707997094,0.9975346205914858,1.6480311337607745,1.6480311337680928,7.22153467773073e-12,9.681144774731365e-14,False,False
intermittent,2,44,False,True,0.9875592743855888,0.9875577700777086,True,True,,,,,,,False,False
intermittent,2,45,True,True,0.9967347460139466,0.9967333294818624,True,True,0.9830054344580359,0.996734746013936,1.6634261025674366,1.6634261025706538,3.3194002199551707e-12,-1.021405182655144e-13,False,False
intermittent,2,46,True,True,0.9783362926080036,0.9914380717564516,True,True,0.9867673985538072,0.9914410477563902,0.4404309519389926,-0.501535676994891,-0.9419666289341163,2.327027459614328e-13,True,False
intermittent,2,47,True,True,0.9479825029833351,0.987747026469685,True,True,0.9685529296819235,0.9790557108362796,0.41722522380100235,-0.5247414051371814,-0.9419666289383702,1.865174681370263e-13,True,False
intermittent,2,48,False,True,0.6041308261743512,0.8154526040184509,True,True,,,,,,,False,False
intermittent,2,49,True,True,0.6847073854619213,0.9540711264081951,True,True,0.7693585073433317,0.8478009994096177,0.5127645235998548,-0.42920210534725733,-0.9419666289470322,-7.993605777301127e-14,True,False
intermittent,2,50,True,True,0.5225134906866796,0.9580113959259068,True,True,0.6778603116073036,0.737319243847399,0.2881255548819456,-0.653841074050483,-0.9419666289327243,2.957634137601417e-13,True,False
intermittent,2,51,False,True,0.09679063905772384,0.6477831585271017,False,True,,,,,,,False,False
intermittent,2,52,True,True,0.11391183951120333,0.8943600280585406,False,True,0.2014294259163041,0.24797810018535707,0.2679592615691184,-0.6740073673716471,-0.9419666289405355,-2.3003821070233244e-13,True,False
intermittent,2,53,True,True,0.05988149987702975,0.9167287916869303,False,True,0.1127727211160913,0.14043620761365325,0.25105501190400004,-0.6909116170076394,-0.9419666289122602,6.208367153703875e-13,True,False
intermittent,2,54,True,True,0.1034185721407149,0.9701336087431766,False,True,0.27746748190690546,0.22831715885388953,-0.2607792454198544,-1.2027458743704547,-0.9419666289505976,-2.6645352591003757e-15,False,False
intermittent,2,55,True,True,0.051010245245868724,0.9766210107570502,False,True,0.10238438641930775,0.12116915716201933,0.1896028307762594,-0.7523637981746485,-0.9419666289509177,9.769962616701378e-15,True,False
intermittent,2,56,True,True,0.018611439503987696,0.9813420214948384,False,True,0.05050014279341005,0.04638758663497935,-0.08926620358138404,-1.0312328325181437,-0.9419666289369968,2.3714363805993344e-13,False,False
intermittent,2,57,True,True,0.004867382774193787,0.982060920443168,False,True,0.01842532510894782,0.01239055284366097,-0.40292099807335635,-1.3448876269894714,-0.9419666289166603,5.453415496958769e-13,False,False
intermittent,2,58,True,True,0.01075232374166267,0.9869222039855658,False,True,0.009548001726049676,0.010752323741662668,0.12000667555524203,0.12000667555524203,0.0,0.0,False,False
intermittent,2,59,True,True,0.00440239869296477,0.9867163616624857,False,True,0.03422246196510428,0.0112149752303657,-1.1391756776675317,-2.0811423066095456,-0.9419666289429929,9.78772618509538e-13,False,False
intermittent,2,60,True,True,0.003996981757246207,0.9875811274428399,False,True,0.0020889106536779102,0.003996981757246208,0.650810699415203,0.650810699415203,0.0,0.0,False,False
intermittent,2,61,True,True,0.0038306450245671974,0.9848014804773684,False,True,0.001990199903822387,0.0038306450245671974,0.6566439326170874,0.6566439326170874,0.0,0.0,False,False
intermittent,2,62,True,True,0.003771909329041763,0.9840954800289407,False,True,0.0019482690040630484,0.003771909329041763,0.6624689100302001,0.6624689100302001,0.0,0.0,False,False
intermittent,2,63,True,True,0.0038208030385629313,0.9848888689910393,False,True,0.001933247471856487,0.003820803038562931,0.6831524056011293,0.6831524056011293,0.0,0.0,False,False
intermittent,2,64,True,True,0.0037441579801307974,0.9825230373114235,False,True,0.0019457599497376022,0.003744157980130798,0.6563476623393427,0.6563476623393427,0.0,0.0,False,False
intermittent,2,65,False,False,,0.7808319781841738,False,True,,,,,,,False,False
intermittent,2,66,True,True,0.003794705487768821,0.9357024701690276,False,True,0.0019260959000382356,0.0037947054877688216,0.6799856684741892,0.6799856684741892,0.0,0.0,False,False
intermittent,2,67,True,False,0.003713700040378073,0.9390447268529027,False,True,0.001939091231932191,0.0037137000403780736,0.6515889081619441,0.6515889081619441,0.0,0.0,False,False
intermittent,2,68,True,False,0.00397328221230721,0.9718108835538549,False,True,0.0036948981891211964,0.00397328221230721,0.07291896200667569,0.07291896200667569,0.0,0.0,False,False
intermittent,2,69,True,False,0.00400854232556095,0.9812815101608412,False,True,0.003953131658256394,0.00400854232556095,0.013975207858903715,0.013975207858903715,0.0,0.0,False,False
intermittent,2,70,True,False,0.003716773281664031,0.9804043912724045,False,True,0.0019930816733497907,0.0037167732816640307,0.6249025011225111,0.6249025011225111,0.0,0.0,False,False
intermittent,2,71,True,False,0.003662645993428678,0.9796801312935527,False,True,0.0019190405377149157,0.003662645993428678,0.6481089796871462,0.6481089796871462,0.0,0.0,False,False
intermittent,2,72,True,False,0.0036589240102968138,0.9814569984169788,False,True,0.0019049914042970151,0.003658924010296814,0.6544504475824988,0.6544504475824988,0.0,0.0,False,False
intermittent,2,73,True,False,0.0035126980782798833,0.9738401925643942,False,True,0.0019040215609777943,0.0035126980782798837,0.6140292106886314,0.6140292106886314,0.0,0.0,False,False
intermittent,2,74,True,False,0.003523825565837457,0.9722365607804543,False,True,0.0018655237502739406,0.003523825565837457,0.6376681458780924,0.6376681458780924,0.0,0.0,False,False
intermittent,2,75,True,False,0.0034516113207463325,0.9679882380938026,False,True,0.0018684809989252674,0.003451611320746333,0.6153027238559288,0.6153027238559288,0.0,0.0,False,False
intermittent,2,76,True,False,0.0033902772127564615,0.9664879476041295,False,True,0.0018492057521685805,0.003390277212756461,0.6077005875520474,0.6077005875520474,0.0,0.0,False,False
intermittent,2,77,True,False,0.0033363795906246677,0.9627449725911009,False,True,0.001832676707440756,0.0033363795906246677,0.6006162839453344,0.6006162839453344,0.0,0.0,False,False
intermittent,2,78,True,True,0.0032859881116281344,0.9611984245309545,False,True,0.0018180286822125317,0.003285988111628135,0.5933863448223438,0.5933863448223438,0.0,0.0,False,False
