dataset,cohort,split,sequence,scene,recording,geometry,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_gaussian_evidence_projected_space,177,2.5170619100872558,7.839317318461976,2.838458874867556,41.08474576271186,53.28813559322034,0.7344632768361582
v2v,seen_transfer,train,0019,testoutput_CAV_data_2022-03-17-14-44-47_6,testoutput_CAV_data_2022-03-17-14-44-47,all,reliable,marked_lineage,177,2.847267556580979,8.714609899164467,3.29750139064343,46.779661016949156,58.983050847457626,0.8700564971751412
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,intermittent,marked_asymmetric,275,2.9165458294578896,8.124031044160573,8.12490836460396,61.92,31.156363636363636,0.8345454545454546
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,intermittent,marked_er,275,2.887633310870962,8.073627502370373,7.903582151358123,57.86181818181818,34.42909090909091,0.7981818181818182
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,intermittent,marked_gaussian_evidence,275,2.942331460893575,8.184965403065462,8.281154482837248,60.087272727272726,33.25090909090909,0.8418181818181818
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,intermittent,marked_gaussian_evidence_fixed_025,275,2.934785055910889,8.132067472708634,7.401547782342311,58.77818181818182,34.167272727272724,0.8363636363636363
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,intermittent,marked_gaussian_evidence_fixedx_000,275,2.9820150479468213,8.24720249608132,7.741741826640606,63.22909090909091,31.418181818181818,0.8636363636363636
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,intermittent,marked_gaussian_evidence_guarded_scalar,275,2.906119211395922,8.090825330586245,8.595069343580056,59.694545454545455,31.94181818181818,0.8254545454545454
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,intermittent,marked_gaussian_evidence_no_curvature,275,2.9287253415286463,8.153598692198322,7.819157300147133,61.658181818181816,32.46545454545455,0.8381818181818181
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,intermittent,marked_gaussian_evidence_projected_space,275,2.942333534624858,8.184976464861213,8.281365742812467,60.087272727272726,33.25090909090909,0.8418181818181818
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,intermittent,marked_lineage,275,3.0279913469746216,8.37795242441491,7.634293512831015,63.75272727272727,33.12,0.8654545454545455
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,reliable,marked_asymmetric,275,2.5042475685659213,6.918616543507236,5.740172315767534,32.20363636363636,31.156363636363636,0.6763636363636364
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,reliable,marked_er,275,2.4886497281274824,6.906597906521558,5.187977938712463,26.705454545454547,36.916363636363634,0.6290909090909091
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,reliable,marked_gaussian_evidence,275,2.484469370545503,6.8587288000529725,6.446423806581287,28.276363636363637,33.25090909090909,0.6509090909090909
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,reliable,marked_gaussian_evidence_fixed_025,275,2.4432227083175677,6.764374535680663,5.385688450962459,27.490909090909092,34.29818181818182,0.6327272727272727
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,reliable,marked_gaussian_evidence_fixedx_000,275,2.472170863770722,6.79607625913486,5.529826245317633,32.46545454545455,30.632727272727273,0.68
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,reliable,marked_gaussian_evidence_guarded_scalar,275,2.4365654856379115,6.755474901929718,6.605892262540742,28.53818181818182,31.68,0.6327272727272727
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,reliable,marked_gaussian_evidence_no_curvature,275,2.4861855178052363,6.8724647115968365,5.625020819807994,31.418181818181818,31.94181818181818,0.6618181818181819
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,reliable,marked_gaussian_evidence_projected_space,275,2.484470565582606,6.858735645737542,6.446541382304441,28.276363636363637,33.25090909090909,0.6509090909090909
v2v,previous_train_probes,train,0020,testoutput_CAV_data_2022-03-17-14-59-30_0,testoutput_CAV_data_2022-03-17-14-59-30,all,reliable,marked_lineage,275,2.42990538395827,6.749604793095075,5.179748447578856,30.894545454545455,32.20363636363636,0.6290909090909091
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_asymmetric,286,4.681863379371641,9.059432777153381,8.121689329805424,54.75524475524475,48.20979020979021,1.0
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_er,286,5.100372125101885,9.908707818189121,8.1621413351882,51.86013986013986,65.07692307692308,1.1835664335664335
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence,286,4.730991568069535,9.151132184912866,8.105731251561801,53.62237762237762,50.22377622377623,1.0122377622377623
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence_fixed_025,286,4.925864359813382,9.576493813630812,9.566577314735028,51.10489510489511,60.54545454545455,1.1381118881118881
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence_fixedx_000,286,4.823811256414611,9.331273329568115,9.039786552710412,57.77622377622377,50.0979020979021,1.0681818181818181
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence_guarded_scalar,286,4.678010156219332,9.032463171818156,8.364239338615599,54.62937062937063,47.45454545454545,1.0017482517482517
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence_no_curvature,286,4.691289375778485,9.11969491217678,8.161387112947756,54.0,49.84615384615385,0.9947552447552448
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence_projected_space,286,4.730999072383531,9.151155126716489,8.105899876304608,53.62237762237762,50.22377622377623,1.0122377622377623
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_lineage,286,4.901932792098936,9.53111286691126,9.40877483875368,55.63636363636363,54.62937062937063,1.1083916083916083
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_asymmetric,286,3.892966514037672,7.435014839807975,6.25195405659553,39.77622377622377,32.97902097902098,0.6888111888111889
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_er,286,4.462179960011419,8.600193575931277,6.139303334982253,32.97902097902098,57.65034965034965,0.8811188811188811
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence,286,4.016663142968407,7.736303684158925,6.333510403451135,36.25174825174825,41.03496503496503,0.7237762237762237
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence_fixed_025,286,4.295335901423062,8.325820302286296,6.501734511781262,34.23776223776224,53.62237762237762,0.8286713286713286
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence_fixedx_000,286,4.263194327583685,8.194240194078127,7.275219692533308,42.29370629370629,41.53846153846154,0.7727272727272727
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence_guarded_scalar,286,3.946024775330004,7.561375773017448,6.813374113781376,38.51748251748252,35.74825174825175,0.7027972027972028
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence_no_curvature,286,4.134770254363933,7.8935873350431764,6.18495344676332,41.28671328671329,38.76923076923077,0.7692307692307693
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence_projected_space,286,4.017075313530602,7.737790910719169,6.358825769157565,36.25174825174825,41.03496503496503,0.7237762237762237
v2v,seen_transfer,train,0021,testoutput_CAV_data_2022-03-17-15-55-26_0,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_lineage,286,4.3511925635981505,8.538945444445439,6.508136357177749,41.79020979020979,51.86013986013986,0.8181818181818182
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_asymmetric,229,3.604061660546273,14.5610169713568,32.789724363724766,165.37991266375545,63.9825327510917,1.8624454148471616
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_er,229,3.470906633669104,14.0791027251427,31.614450433171818,147.9301310043668,70.11353711790393,1.7314410480349345
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence,229,3.4800692220051177,14.119677937693721,33.041920870003494,147.77292576419214,69.48471615720524,1.7074235807860263
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence_fixed_025,229,3.5160909817999815,14.268570515227703,31.122771247403108,151.23144104803492,71.21397379912663,1.7489082969432315
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence_fixedx_000,229,3.6159883062852174,14.485135813644888,30.843628884440175,164.43668122270742,61.467248908296945,1.9410480349344978
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence_guarded_scalar,229,3.509275935542029,14.302546860218257,35.69638133509424,154.06113537117903,68.06986899563319,1.7183406113537119
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence_no_curvature,229,3.595254792291093,14.563539173932764,34.692088276784595,156.73362445414847,72.94323144104804,1.8056768558951966
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_gaussian_evidence_projected_space,229,3.483341509726883,14.128913001243971,33.35882680666273,147.61572052401746,69.79912663755458,1.7183406113537119
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,intermittent,marked_lineage,229,3.7023956790213535,14.93675566297861,32.74674402196068,166.16593886462883,71.37117903930131,1.9104803493449782
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_asymmetric,229,3.303791989489048,13.159540760241356,10.290719159809667,138.65502183406113,59.737991266375545,1.5589519650655022
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_er,229,3.1975350056398395,12.848900348821996,11.900995136386872,122.3056768558952,66.65502183406113,1.445414847161572
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence,229,3.1099419745051216,12.398294206272489,10.743187075330301,114.13100436681222,63.82532751091703,1.4148471615720524
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence_fixed_025,229,3.2607950794184912,13.077964069194715,11.388551054344896,130.48034934497818,66.3406113537118,1.5109170305676856
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence_fixedx_000,229,3.385632516407932,13.436762254468759,11.202780810044215,147.14410480349346,59.109170305676855,1.6768558951965065
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence_guarded_scalar,229,3.1975571864813426,12.860405117021957,11.088043153863092,127.02183406113537,63.82532751091703,1.4279475982532752
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence_no_curvature,229,3.1801245224171932,12.727522096529755,10.418709043136037,127.65065502183405,60.68122270742358,1.4716157205240175
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_gaussian_evidence_projected_space,229,3.116359850266001,12.439569422576023,11.194615053546407,114.13100436681222,64.13973799126637,1.4104803493449782
v2v,seen_transfer,train,0022,testoutput_CAV_data_2022-03-17-15-55-26_1,testoutput_CAV_data_2022-03-17-15-55-26,all,reliable,marked_lineage,229,3.412232318716907,13.640860302715614,10.59348355921177,146.8296943231441,64.13973799126637,1.6375545851528384
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,intermittent,marked_asymmetric,120,3.742952492704613,13.464740718769322,22.536147053047298,181.8,15.3,2.4291666666666667
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,intermittent,marked_er,120,3.7949484543995955,13.929548437325078,20.40343285849354,182.4,25.5,2.3208333333333333
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,intermittent,marked_gaussian_evidence,120,3.625359852126308,13.150965989748782,18.412411898233096,168.6,20.7,2.1958333333333333
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,intermittent,marked_gaussian_evidence_fixed_025,120,3.7875165044794685,13.75720571012186,16.573841199674526,179.4,24.3,2.3291666666666666
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,intermittent,marked_gaussian_evidence_fixedx_000,120,4.087486891736127,14.802744396040614,20.174271787818363,213.3,21.0,2.7625
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,intermittent,marked_gaussian_evidence_guarded_scalar,120,3.730748477240729,13.624384439743826,21.343729685714045,177.0,22.5,2.2875
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,intermittent,marked_gaussian_evidence_no_curvature,120,3.614508009862578,12.881193773426967,18.381318457191252,169.2,14.1,2.279166666666667
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,intermittent,marked_gaussian_evidence_projected_space,120,3.616667232707144,13.086086174987393,18.076993202093202,168.3,20.1,2.2
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,intermittent,marked_lineage,120,3.9905872126487125,14.62250061509596,20.22068097993439,206.4,24.0,2.65
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,reliable,marked_asymmetric,120,3.6044358851175433,12.942306823346488,18.499739403330686,172.8,10.2,2.2916666666666665
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,reliable,marked_er,120,3.566664336087561,13.302890162770359,19.831921747950062,162.0,25.8,1.975
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,reliable,marked_gaussian_evidence,120,3.393818877078736,12.286077662378382,13.988883102763454,152.4,15.0,1.9916666666666667
v2v,seen_transfer,train,0023,testoutput_CAV_data_2022-03-17-16-06-11_0,testoutput_CAV_data_2022-03-17-16-06-11,all,reliable,marked_gaussian_evidence_fixed_025,120,3.6155728509784115,13.207639101428054,16.119662388615946,165.0,22.8,2.058333333333333
