sequence,condition,truth_id,frame,robot,arm,preprune_components,retained_components,sum_r,max_r,probability_effective_count,born_in_last_ten_frames,total_retained_components,matched
v2xt_0001,reliable,5,196,1,marked_lineage,106,106,0.3025591688740791,0.0030289297751770667,104.45126450938486,5,132,False
v2xt_0001,reliable,5,196,2,marked_lineage,106,106,0.3025591688740791,0.0030289297751770667,104.45126450938486,5,132,False
v2xt_0001,reliable,5,197,1,marked_lineage,107,107,0.31625210659504377,0.003107602064247854,105.05218330240986,6,123,False
v2xt_0001,reliable,5,197,2,marked_lineage,107,107,0.31625210659504377,0.003107602064247854,105.05218330240986,6,123,False
v2xt_0001,reliable,5,198,1,marked_lineage,108,108,0.3133726031571609,0.0030379485329684233,105.8871006852548,7,126,False
v2xt_0001,reliable,5,198,2,marked_lineage,108,108,0.3133726031571609,0.0030379485329684233,105.8871006852548,7,126,False
v2xt_0001,reliable,5,199,1,marked_lineage,108,108,0.3270413337633923,0.003145940776292465,106.56478386541609,7,130,False
v2xt_0001,reliable,5,199,2,marked_lineage,108,108,0.3270413337633923,0.003145940776292465,106.56478386541609,7,130,False
v2xt_0001,reliable,5,200,1,marked_lineage,111,111,0.3075641621961694,0.002906730282314462,108.49011761899057,10,136,False
v2xt_0001,reliable,5,200,2,marked_lineage,111,111,0.3075641621961694,0.002906730282314462,108.49011761899057,10,136,False
v2xt_0001,reliable,5,201,1,marked_lineage,112,112,0.3474203173797781,0.0033698597671536342,110.48415778542925,11,138,False
v2xt_0001,reliable,5,201,2,marked_lineage,112,112,0.3474203173797781,0.0033698597671536342,110.48415778542925,11,138,False
v2xt_0001,reliable,5,202,1,marked_lineage,115,115,0.31731148526962843,0.0029204389149711046,111.92204886183478,14,140,False
v2xt_0001,reliable,5,202,2,marked_lineage,115,115,0.31731148526962843,0.0029204389149711046,111.92204886183478,14,140,False
v2xt_0001,reliable,5,203,1,marked_lineage,114,114,0.3285616013168567,0.003027378087956384,111.39087921038528,12,135,False
v2xt_0001,reliable,5,203,2,marked_lineage,114,114,0.3285616013168567,0.003027378087956384,111.39087921038528,12,135,False
v2xt_0001,reliable,5,204,1,marked_lineage,115,115,0.31603756127390414,0.002878362660850116,112.67155615544563,12,139,False
v2xt_0001,reliable,5,204,2,marked_lineage,115,115,0.31603756127390414,0.002878362660850116,112.67155615544563,12,139,False
v2xt_0001,reliable,5,205,1,marked_lineage,116,116,0.32765244924502,0.002950367130020059,113.8535950563449,11,140,False
v2xt_0001,reliable,5,205,2,marked_lineage,116,116,0.32765244924502,0.002950367130020059,113.8535950563449,11,140,False
v2xt_0001,reliable,5,206,1,marked_lineage,117,117,0.328612786189656,0.002926956238028776,114.98117656800436,11,141,False
v2xt_0001,reliable,5,206,2,marked_lineage,117,117,0.328612786189656,0.002926956238028776,114.98117656800436,11,141,False
v2xt_0001,reliable,5,207,1,marked_lineage,118,118,0.32622704194075053,0.0028760628800602174,116.05505513085615,11,139,False
v2xt_0001,reliable,5,207,2,marked_lineage,118,118,0.32622704194075053,0.0028760628800602174,116.05505513085615,11,139,False
v2xt_0001,reliable,5,208,1,marked_lineage,119,119,0.33735707836403583,0.0029452962206734804,117.09087276770656,11,143,False
v2xt_0001,reliable,5,208,2,marked_lineage,119,119,0.33735707836403583,0.0029452962206734804,117.09087276770656,11,143,False
v2xt_0001,reliable,5,209,1,marked_lineage,120,120,0.33632626584178804,0.002908440722621434,118.12533220021847,10,144,False
v2xt_0001,reliable,5,209,2,marked_lineage,120,120,0.33632626584178804,0.002908440722621434,118.12533220021847,10,144,False
v2xt_0001,reliable,5,210,1,marked_lineage,120,120,0.3283226205430084,0.0028299000155690736,118.22927406036384,9,144,False
v2xt_0001,reliable,5,210,2,marked_lineage,120,120,0.3283226205430084,0.0028299000155690736,118.22927406036384,9,144,False
v2xt_0001,reliable,5,211,1,marked_lineage,120,120,0.3333751180445022,0.0028577523050940844,118.56225396596962,8,142,False
v2xt_0001,reliable,5,211,2,marked_lineage,120,120,0.3333751180445022,0.0028577523050940844,118.56225396596962,8,142,False
v2xt_0001,reliable,5,212,1,marked_lineage,121,121,0.34357445475633924,0.0029110990673857453,119.86243118686671,8,143,False
v2xt_0001,reliable,5,212,2,marked_lineage,121,121,0.34357445475633924,0.0029110990673857453,119.86243118686671,8,143,False
v2xt_0001,reliable,5,213,1,marked_lineage,120,120,0.35541953419774014,0.003012570526631263,119.38256586892989,6,145,False
v2xt_0001,reliable,5,213,2,marked_lineage,120,120,0.3554195341977401,0.003012570526631263,119.38256586892983,6,145,False
v2xt_0001,reliable,5,214,1,marked_lineage,120,120,0.34194858271080786,0.002897208980536938,119.1692739713771,5,145,False
v2xt_0001,reliable,5,214,2,marked_lineage,120,120,0.34194858271080786,0.002897208980536938,119.1692739713771,5,145,False
v2xt_0001,reliable,5,215,1,marked_lineage,120,115,0.3307693327055996,0.0028791739667746287,114.99688430043187,0,139,False
v2xt_0001,reliable,5,215,2,marked_lineage,120,115,0.3307693327055996,0.0028791739667746287,114.99688430043187,0,139,False
v2xt_0001,reliable,5,216,1,marked_lineage,116,115,0.3292748258328204,0.002865042274664879,114.99892858099986,0,140,False
v2xt_0001,reliable,5,216,2,marked_lineage,116,115,0.3292748258328204,0.002865042274664879,114.99892858099986,0,140,False
v2xt_0001,reliable,5,217,1,marked_lineage,116,116,0.3336285633614648,0.0028929829126024464,115.59751969016793,1,142,False
v2xt_0001,reliable,5,217,2,marked_lineage,116,116,0.3336285633614648,0.0028929829126024464,115.59751969016793,1,142,False
v2xt_0001,reliable,5,218,1,marked_lineage,116,116,0.32817622027978743,0.0028370325475359655,115.90977119833974,1,137,False
v2xt_0001,reliable,5,218,2,marked_lineage,116,116,0.32817622027978743,0.0028370325475359655,115.90977119833974,1,137,False
v2xt_0001,reliable,5,219,1,marked_lineage,116,116,0.32757857466651596,0.0028386730286066334,115.65426075705001,1,135,False
v2xt_0001,reliable,5,219,2,marked_lineage,116,116,0.32757857466651596,0.0028386730286066334,115.65426075705001,1,135,False
v2xt_0001,reliable,5,220,1,marked_lineage,117,117,0.33668258439266835,0.002900954060321711,116.51215935864668,2,139,False
v2xt_0001,reliable,5,220,2,marked_lineage,117,117,0.33668258439266835,0.002900954060321711,116.51215935864668,2,139,False
v2xt_0001,reliable,5,221,1,marked_lineage,118,118,0.3371410075153727,0.0028939317063871053,117.20303557130977,3,138,False
v2xt_0001,reliable,5,221,2,marked_lineage,118,118,0.3371410075153727,0.0028939317063871053,117.20303557130977,3,138,False
v2xt_0001,reliable,5,222,1,marked_lineage,119,119,0.3350403259290464,0.0028649539129470022,117.89191175708602,4,137,False
v2xt_0001,reliable,5,222,2,marked_lineage,119,119,0.3350403259290464,0.0028649539129470022,117.89191175708602,4,137,False
v2xt_0001,reliable,5,223,1,marked_lineage,120,120,0.3342943949582693,0.0028465320818396216,118.62533608239532,5,139,False
v2xt_0001,reliable,5,223,2,marked_lineage,120,120,0.3342943949582693,0.0028465320818396216,118.62533608239532,5,139,False
v2xt_0001,reliable,5,224,1,marked_lineage,121,121,0.32626218891784636,0.0027646065636390683,119.42806298022575,6,139,False
v2xt_0001,reliable,5,224,2,marked_lineage,121,121,0.32626218891784636,0.0027646065636390683,119.42806298022575,6,139,False
v2xt_0001,reliable,5,225,1,marked_lineage,122,122,0.3350474174920945,0.0028238301966401424,120.27086375196647,7,143,False
v2xt_0001,reliable,5,225,2,marked_lineage,122,122,0.3350474174920945,0.0028238301966401424,120.27086375196647,7,143,False
v2xt_0001,reliable,5,226,1,marked_lineage,123,123,0.33696770933507697,0.0028225620042164738,121.19126067615238,8,144,False
v2xt_0001,reliable,5,226,2,marked_lineage,123,123,0.33696770933507697,0.0028225620042164738,121.19126067615238,8,144,False
v2xt_0001,reliable,5,227,1,marked_lineage,124,124,0.3463880498873173,0.0028821005061667833,122.14252650886131,9,147,False
v2xt_0001,reliable,5,227,2,marked_lineage,124,124,0.3463880498873173,0.0028821005061667833,122.14252650886131,9,147,False
v2xt_0001,reliable,5,228,1,marked_lineage,125,125,0.3413080558747576,0.0028192220033443805,123.1337804399997,9,145,False
v2xt_0001,reliable,5,228,2,marked_lineage,125,125,0.3413080558747576,0.0028192220033443805,123.1337804399997,9,145,False
v2xt_0001,reliable,5,229,1,marked_lineage,126,126,0.3442033452400173,0.002821852630246337,124.12156956555224,10,150,False
v2xt_0001,reliable,5,229,2,marked_lineage,126,126,0.3442033452400173,0.002821852630246337,124.12156956555224,10,150,False
v2xt_0001,reliable,5,230,1,marked_lineage,127,127,0.3476900984473927,0.0028284851776232242,125.12078401873256,10,152,False
v2xt_0001,reliable,5,230,2,marked_lineage,127,127,0.3476900984473927,0.0028284851776232242,125.12078401873256,10,152,False
v2xt_0001,reliable,5,231,1,marked_lineage,128,128,0.3402722762995228,0.002746236719117308,126.1330329757944,10,154,False
v2xt_0001,reliable,5,231,2,marked_lineage,128,128,0.3402722762995228,0.002746236719117308,126.1330329757944,10,154,False
v2xt_0001,reliable,5,232,1,marked_lineage,129,129,0.3478942065102037,0.002785782987067581,127.12646799465445,10,152,False
v2xt_0001,reliable,5,232,2,marked_lineage,129,129,0.3478942065102037,0.002785782987067581,127.12646799465445,10,152,False
v2xt_0001,reliable,5,233,1,marked_lineage,130,130,0.35538564667539996,0.0028234827113880214,128.1273284413071,10,160,False
v2xt_0001,reliable,5,233,2,marked_lineage,130,130,0.35538564667539996,0.0028234827113880214,128.1273284413071,10,160,False
v2xt_0001,reliable,5,234,1,marked_lineage,131,131,0.34577936018001304,0.0027253089891966166,129.14261333679593,10,160,False
v2xt_0001,reliable,5,234,2,marked_lineage,131,131,0.34577936018001304,0.0027253089891966166,129.14261333679593,10,160,False
v2xt_0001,reliable,5,235,1,marked_lineage,132,132,0.3541230300058485,0.0027694375585033187,130.13211279768504,10,163,False
v2xt_0001,reliable,5,235,2,marked_lineage,132,132,0.3541230300058485,0.0027694375585033187,130.13211279768504,10,163,False
v2xt_0001,reliable,5,236,1,marked_lineage,133,133,0.3602714166624509,0.0027957489160013926,131.13278377529343,10,164,False
v2xt_0001,reliable,5,236,2,marked_lineage,133,133,0.3602714166624509,0.0027957489160013926,131.13278377529343,10,164,False
v2xt_0001,reliable,5,237,1,marked_lineage,134,134,0.34803517898475433,0.0026796785778308322,132.1477339061232,10,168,False
v2xt_0001,reliable,5,237,2,marked_lineage,134,134,0.34803517898475433,0.0026796785778308322,132.1477339061232,10,168,False
v2xt_0001,reliable,5,238,1,marked_lineage,135,135,0.36292178961971194,0.0027732515035770343,133.12924293130925,10,171,False
v2xt_0001,reliable,5,238,2,marked_lineage,135,135,0.36292178961971194,0.0027732515035770343,133.12924293130925,10,171,False
v2xt_0001,reliable,5,239,1,marked_lineage,136,136,0.36177638361573605,0.0027434696937732534,134.1377892726456,10,169,False
v2xt_0001,reliable,5,239,2,marked_lineage,136,136,0.36177638361573605,0.0027434696937732534,134.1377892726456,10,169,False
v2xt_0001,reliable,5,240,1,marked_lineage,137,137,0.3673287228859912,0.002764655257000172,135.13486687399353,10,159,False
v2xt_0001,reliable,5,240,2,marked_lineage,137,137,0.3673287228859912,0.002764655257000172,135.13486687399353,10,159,False
