state,source_1,source_2,kla,mil
-6.32,0.0016122274719771231,5.482511652333292e-20,8.463073425711156e-10,0.0008061137359885616
-6.31,0.001666568539574583,6.017749346302917e-20,9.014752452224614e-10,0.0008332842697872915
-6.3,0.0017225689390536812,6.60457986073931e-20,9.601433370312336e-10,0.0008612844695268406
-6.29,0.0017802730399618788,7.247911270060111e-20,1.022527295804399e-09,0.0008901365199809394
-6.28,0.0018397261808242777,7.953112223198667e-20,1.088855673277064e-09,0.0009198630904121389
-6.27,0.001900974683166082,8.72605455490289e-20,1.159370637196701e-09,0.000950487341583041
-6.26,0.001964065865504376,9.573159781519686e-20,1.2343287545556327e-09,0.000982032932752188
-6.25,0.002029048057299768,1.0501449829970371e-19,1.314001818155884e-09,0.001014524028649884
-6.24,0.002095970612857942,1.1518602379413248e-19,1.3986777188006127e-09,0.001047985306428971
-6.23,0.0021648839251710585,1.263301122857336e-19,1.488661365522016e-09,0.0010824419625855293
-6.22,0.002235839439688543,1.3853852138097713e-19,1.584275656376455e-09,0.0011179197198442714
-6.21,0.0023088896680064958,1.5191154636822756e-19,1.685862502464201e-09,0.0011544448340032479
-6.2,0.0023840882014648404,1.665588032379929e-19,1.7937839079640794e-09,0.0011920441007324202
-6.1899999999999995,0.002461489724640705,1.8260008244563919e-19,1.908423109111866e-09,0.0012307448623203525
-6.18,0.002541150028726526,2.0016627970851636e-19,2.0301857751968056e-09,0.001270575014363263
-6.17,0.0026231260247810244,2.194004106797019e-19,2.159501274803154e-09,0.0013115630123905124
-6.16,0.0027074757568407003,2.404587169385648e-19,2.2968240106821186e-09,0.0013537378784203504
-6.15,0.0027942584148794424,2.6351187138742676e-19,2.4426348268070445e-09,0.0013971292074397214
-6.14,0.0028835343476034414,2.887462918484587e-19,2.5974424913385406e-09,0.001441767173801721
-6.13,0.002975365075068254,3.1636557242015215e-19,2.76178525940859e-09,0.0014876825375341272
-6.12,0.0030698133011047403,3.4659204298328545e-19,2.936232519823931e-09,0.0015349066505523704
-6.11,0.003166942925540075,3.796684681479728e-19,3.1213865299876375e-09,0.0015834714627700377
-6.1,0.0032668190561999247,4.15859897911516e-19,3.317884243547305e-09,0.0016334095280999626
-6.09,0.0033695080206774812,4.554556833589326e-19,3.526399235495381e-09,0.0016847540103387408
-6.08,0.003475077377854938,4.987716718896091e-19,3.747643729676039e-09,0.0017375386889274692
-6.07,0.0035835959291623588,5.461525977035129e-19,3.982370733890178e-09,0.0017917979645811796
-6.06,0.0036951337295590384,5.979746846362186e-19,4.231376288039894e-09,0.0018475668647795194
-6.05,0.0038097620982218104,6.546484799021838e-19,4.4955018310132455e-09,0.0019048810491109056
-6.04,0.003927553628924779,7.166219389011066e-19,4.775636692282276e-09,0.00196377681446239
-6.03,0.0040485822000944265,7.843837829706789e-19,5.072720714470481e-09,0.0020242911000472137
-6.02,0.004172922984523966,8.58467153845534e-19,5.38774701344276e-09,0.0020864614922619833
-6.01,0.00430065245873045,9.394535906136566e-19,5.7217648827798965e-09,0.0021503262293652253
-6.0,0.0044318484119380075,1.0279773571668917e-18,6.075882849823286e-09,0.002215924205969004
-5.99,0.004566589954670145,1.1247301505297901e-18,6.451271890811751e-09,0.002283294977335073
-5.98,0.004704957526933971,1.2304662230406913e-18,6.8491688129857586e-09,0.002352478763466986
-5.97,0.004847032905978953,1.346007954164231e-18,7.270879811900108e-09,0.0024235164529894772
-5.96,0.004992899213612376,1.4722519107544259e-18,7.717784212570529e-09,0.002496449606806189
-5.95,0.005142640923053939,1.6101754378815998e-18,8.191338403479174e-09,0.0025713204615269705
-5.9399999999999995,0.0052963438653110245,1.760843825903113e-18,8.693079972880236e-09,0.002648171932655513
