time,receiver,formation,birthTime,birthLocation,weightedInputLogOdds,spatialLogNormalizer,preEtaExistence,fusedExistence,retained,selectedForOutput,mixtureUsed,fallbackReason
84,11,2,1,7,1.08199008349,-0.000464135556301,0.746870403388,0.746782646185,1,1,0,
84,11,2,1,8,0.683794132663,-0.000674197539528,0.664584981737,0.664434678489,1,0,0,
84,11,2,1,9,-3.92386236288,-0.000146618681873,0.0193815404693,0.0193787540462,1,0,0,
84,11,2,1,10,-2.83726016819,-2.6619516186e-05,0.0553436036937,0.0553422120236,1,0,0,
84,11,2,1,11,-4.26594193849,-2.52434853003e-05,0.0138442825085,0.0138439378731,1,0,0,
84,11,2,1,12,-3.78005315241,-0.000255206982716,0.0223122791794,0.0223067126603,1,0,0,
84,11,2,1,13,-3.80369129984,-2.45683153821e-07,0.0218024072363,0.0218024019966,1,0,0,
84,11,2,1,14,-3.85128135763,-3.71973072788e-07,0.02081021806,0.0208102104803,1,0,0,
84,11,2,1,15,-4.30285741972,-4.30215831315e-06,0.0133492302902,0.0133491736265,1,0,0,
84,11,2,1,16,-4.12543232257,-1.84600412823e-06,0.0158996258191,0.015899596935,1,0,0,
84,12,2,1,1,1.69596628786,-1.68815278632,0.845007174338,0.501953365447,1,0,1,
84,12,2,1,2,2.81353278927,-0.733364186519,0.943402744708,0.888960677088,1,1,1,
84,12,2,1,3,2.94685683586,-0.859838798021,0.950114723314,0.889634982934,1,1,1,
84,12,2,1,4,7.21976715806,-0.698064490855,0.999268562559,0.998530999069,1,1,1,
84,12,2,1,5,1.80617220442,-0.00571160538997,0.858898613875,0.858204994267,1,1,0,
84,12,2,1,6,1.11358606316,-0.00305631268206,0.75279705982,0.752227860112,1,1,0,
84,12,2,1,7,1.19941136261,-0.00224861168089,0.768420051629,0.768019668169,1,1,0,
84,12,2,1,8,0.662774944245,-0.00213397918094,0.659883465422,0.659404357661,1,1,0,
84,12,2,1,9,-3.93064882199,-0.000149236409825,0.0192529775578,0.0192501598332,1,0,0,
84,12,2,1,10,-2.85671442171,-0.000190265651701,0.0543352762078,0.0543255006256,1,0,0,
84,12,2,1,11,-4.30543007002,-8.88886082411e-05,0.0133153882285,0.0133142204526,1,0,0,
84,12,2,1,12,-3.78955112326,-5.40658145489e-05,0.0221060235964,0.0221048548671,1,0,0,
84,12,2,1,13,-3.80296770199,-2.9944787272e-07,0.0218178447937,0.021817838403,1,0,0,
84,12,2,1,14,-3.85044141419,-5.24411063907e-07,0.0208273406064,0.0208273299118,1,0,0,
84,12,2,1,15,-4.29979062826,-4.94644714166e-06,0.0133896834303,0.0133896180859,1,0,0,
84,12,2,1,16,-4.12368711553,-2.62318632593e-06,0.0159269558559,0.015926914742,1,0,0,
84,13,3,1,1,-3.67751493898,-1.83297988343e-07,0.0246621332864,0.0246621288773,1,0,0,
84,13,3,1,2,-4.03758082816,-4.35716884795e-08,0.0173343162702,0.017334315528,1,0,0,
84,13,3,1,3,-4.20960813222,-6.99909435724e-05,0.0146348280839,0.0146338188033,1,0,0,
84,13,3,1,4,-2.37023203926,-0.00317302032339,0.0854710001771,0.0852233047998,1,0,0,
84,13,3,1,5,-4.46837570847,3.5527136788e-15,0.0113359476156,0.0113359476156,1,0,0,
84,13,3,1,6,-4.48188555582,-4.80829148017e-05,0.0111855320569,0.0111850002524,1,0,0,
84,13,3,1,7,-3.65207625412,-3.13558096821e-07,0.0252814890164,0.0252814812896,1,0,0,
84,13,3,1,8,-4.5018835317,-5.91388238078e-05,0.0109664945826,0.0109658531679,1,0,0,
84,13,3,1,9,6.43541697666,-0.231158161965,0.998398828022,0.997983269376,1,1,0,powered-gm-normalizer-exceeds-one
84,13,3,1,10,5.23841750675,-0.0469833850809,0.994719381863,0.99446676543,1,1,0,powered-gm-normalizer-exceeds-one
84,13,3,1,11,6.65485152243,-0.0960477918036,0.998713896859,0.998584426185,1,1,0,powered-gm-normalizer-exceeds-one
84,13,3,1,12,5.76343227536,-0.177697352574,0.996869516049,0.996263025295,1,1,0,powered-gm-normalizer-exceeds-one
84,13,3,1,13,-4.18893526145,-0.120263411773,0.0149359550667,0.0132659666891,1,0,0,
84,13,3,1,14,-4.22137313002,-3.37507799486e-14,0.0144661344104,0.0144661344104,1,0,0,
84,13,3,1,15,-0.329613078187,-0.113492693039,0.418334770173,0.391001175475,1,0,0,powered-gm-normalizer-exceeds-one
84,13,3,1,16,-4.07274857691,-0.152939445547,0.0167453328075,0.0144047462747,1,0,0,powered-gm-normalizer-exceeds-one
84,14,3,1,1,-3.6821252643,-1.987979239e-06,0.0245514796138,0.0245514320044,1,0,0,
84,14,3,1,2,-4.03569910866,-7.44815995546e-07,0.0173663983037,0.0173663855936,1,0,0,
84,14,3,1,3,-4.20398793359,-2.34886627837e-06,0.0147160964745,0.0147160624171,1,0,0,
84,14,3,1,4,-2.40786097572,-0.00285445699441,0.0825752186118,0.0823592322913,1,0,0,
84,14,3,1,5,-2.94011296396,-2.77644220172,0.0502058862011,0.0032802331049,0,0,0,
84,14,3,1,6,-4.46023760784,-8.15154253075e-06,0.0114275185756,0.0114274264885,1,0,0,
84,14,3,1,7,-3.6510615277,-2.72290634484e-09,0.0253065062941,0.025306506227,1,0,0,
84,14,3,1,8,-4.48242852574,-5.52672076992e-07,0.0111795281774,0.0111795220679,1,0,0,
84,14,3,1,9,4.3430532696,-0.17946375024,0.987169964341,0.984686515007,1,1,0,powered-gm-normalizer-exceeds-one
84,14,3,1,10,3.2069289726,-0.0308295078202,0.961094195711,0.959924884857,1,1,0,powered-gm-normalizer-exceeds-one
84,14,3,1,11,3.90787858441,-0.214329929755,0.980312328281,0.975720615017,1,1,1,
84,14,3,1,12,3.84725442099,-0.0275019096004,0.979107565898,0.97853751318,1,1,0,powered-gm-normalizer-exceeds-one
84,14,3,1,13,-4.38175692971,-0.000878655684454,0.0123489680286,0.0123382561205,1,0,0,
84,14,3,1,14,-4.23494809832,5.68434188608e-14,0.0142738681152,0.0142738681152,1,0,0,
84,14,3,1,15,-0.482160438303,-0.00479628970923,0.381742099128,0.380610746353,1,0,0,powered-gm-normalizer-exceeds-one
84,14,3,1,16,-4.13443413531,-0.00780313975623,0.0157593880784,0.0156388095748,1,0,0,powered-gm-normalizer-exceeds-one
84,15,3,1,1,-3.67830845266,-5.78697243014e-06,0.0246430533754,0.0246429142814,1,0,0,
84,15,3,1,2,-4.03331790571,-1.5624283769e-06,0.0174070798052,0.0174070530813,1,0,0,
84,15,3,1,3,-4.19648721066,-8.83166275756e-06,0.0148252502599,0.0148251212699,1,0,0,
84,15,3,1,4,-2.33640510818,-0.00064840516832,0.0881524504695,0.0881003445436,1,0,0,
84,15,3,1,5,0.607752184482,-2.54462820948e-06,0.647427874618,0.647427293768,1,1,0,
84,15,3,1,6,-4.44836093476,-2.14491761525e-05,0.0115624700097,0.0115622248743,1,0,0,
84,15,3,1,7,-3.65123821522,-1.38885631884e-08,0.0253021484699,0.0253021481274,1,0,0,
84,15,3,1,8,-4.48588069787,-2.67048116953e-06,0.0111414303083,0.0111414008868,1,0,0,
84,15,3,1,9,4.95098400218,-0.0645728814317,0.992973281898,0.992508087983,1,1,0,powered-gm-normalizer-exceeds-one
84,15,3,1,10,4.15531956148,-0.0739878260246,0.984561311315,0.98339540365,1,1,0,powered-gm-normalizer-exceeds-one
84,15,3,1,11,5.02282622582,-0.0907386770885,0.993457202946,0.992840199088,1,1,0,powered-gm-normalizer-exceeds-one
84,15,3,1,12,4.64615393004,-0.186896374725,0.990492806962,0.988561404536,1,1,0,powered-gm-normalizer-exceeds-one
84,15,3,1,13,-4.12586608941,-0.0286689512377,0.0158928401691,0.0154506181993,1,0,0,
84,15,3,1,14,-4.25526263782,-0.029412667139,0.0139908424422,0.0135908386156,1,0,0,
84,15,3,1,15,-0.470197760222,-0.00523902776269,0.384569437485,0.383330238707,1,0,0,
84,15,3,1,16,-4.22968402294,-0.0098167931353,0.0143481240061,0.0142099522604,1,0,0,
84,16,3,1,1,-3.57641484782,-1.63521638896,0.0272144692469,0.00542320019494,0,0,0,
84,16,3,1,2,-3.67181072692,-1.69423706147,0.0247997145725,0.00465083052559,0,0,0,
84,16,3,1,3,-3.82862524239,-1.6196000839,0.0212769321387,0.00428549151807,0,0,0,
84,16,3,1,4,-2.06560281417,-0.196689308358,0.112485272445,0.0942944327063,1,0,0,
84,16,3,1,5,0.502215044837,-0.872551532868,0.622979733588,0.408459716699,1,1,1,
84,16,3,1,6,-4.23983011433,-5.13829833714,0.0142053401786,8.45461514916e-05,0,0,1,
84,16,3,1,7,-2.79106141914,-5.73217810291,0.057809115583,0.000198754870975,0,0,1,
84,16,3,1,8,-4.11428790871,-4.66472959135,0.0160749445757,0.000153905555838,0,0,1,
84,16,3,1,9,3.72957458635,-0.291834525794,0.976559596177,0.968863412211,1,1,0,powered-gm-normalizer-exceeds-one
