condition,arm,frame,robot,delivered,phase,pool,output_match,all_components,active_components,near_components,near_active_components,strongest_near_r,strongest_birth_time,strongest_birth_location
intermittent,marked_gaussian_evidence_guarded_scalar,79,2,True,53_96,fused,False,247,237,214,214,0.0030250367593248604,57,100008
intermittent,marked_gaussian_evidence_guarded_scalar,80,1,True,53_96,fused,False,245,244,216,216,0.002925335529176143,57,100008
intermittent,marked_gaussian_evidence_guarded_scalar,80,2,True,53_96,fused,False,245,244,216,216,0.002925335529176143,57,100008
intermittent,marked_gaussian_evidence_guarded_scalar,81,1,True,53_96,fused,False,250,246,218,218,0.0029826070979292484,59,100007
intermittent,marked_gaussian_evidence_guarded_scalar,81,2,True,53_96,fused,False,250,246,218,218,0.0029826070979292484,59,100007
intermittent,marked_gaussian_evidence_guarded_scalar,82,1,True,53_96,fused,False,253,250,221,221,0.002950158530375976,60,100008
intermittent,marked_gaussian_evidence_guarded_scalar,82,2,True,53_96,fused,False,253,250,221,221,0.002950158530375976,60,100008
intermittent,marked_gaussian_evidence_guarded_scalar,83,1,True,53_96,fused,False,258,257,224,224,0.0029399486867699737,63,100004
intermittent,marked_gaussian_evidence_guarded_scalar,83,2,True,53_96,fused,False,258,257,224,224,0.0029399486867699737,63,100004
intermittent,marked_gaussian_evidence_guarded_scalar,84,1,True,53_96,fused,False,257,252,227,227,0.002923098247129428,60,100004
intermittent,marked_gaussian_evidence_guarded_scalar,84,2,False,53_96,local,False,21,21,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,85,1,True,53_96,fused,False,255,250,230,230,0.00298971564003467,64,100004
intermittent,marked_gaussian_evidence_guarded_scalar,85,2,True,53_96,fused,False,255,250,230,230,0.00298971564003467,64,100004
intermittent,marked_gaussian_evidence_guarded_scalar,86,1,False,53_96,local,True,258,258,233,233,0.008474366344881959,63,100004
intermittent,marked_gaussian_evidence_guarded_scalar,86,2,True,53_96,fused,False,258,258,233,233,0.0029164226545122557,63,100004
intermittent,marked_gaussian_evidence_guarded_scalar,87,1,True,53_96,fused,False,261,255,236,236,0.0030712806999662434,63,100004
intermittent,marked_gaussian_evidence_guarded_scalar,87,2,True,53_96,fused,False,261,255,236,236,0.0030712806999662434,63,100004
intermittent,marked_gaussian_evidence_guarded_scalar,88,1,True,53_96,fused,False,263,263,239,239,0.002814569335770105,64,100004
intermittent,marked_gaussian_evidence_guarded_scalar,88,2,True,53_96,fused,False,263,263,239,239,0.002814569335770105,64,100004
intermittent,marked_gaussian_evidence_guarded_scalar,89,1,True,53_96,fused,False,261,254,239,239,0.0020130090045991263,89,100006
intermittent,marked_gaussian_evidence_guarded_scalar,89,2,True,53_96,fused,False,261,254,239,239,0.0020130090045991263,89,100006
intermittent,marked_gaussian_evidence_guarded_scalar,90,1,True,53_96,fused,False,260,260,238,238,0.001986787031985512,74,100004
intermittent,marked_gaussian_evidence_guarded_scalar,90,2,True,53_96,fused,False,260,260,238,238,0.001986787031985512,74,100004
intermittent,marked_gaussian_evidence_guarded_scalar,91,1,True,53_96,fused,False,259,252,237,237,0.002079646878681522,74,100004
intermittent,marked_gaussian_evidence_guarded_scalar,91,2,True,53_96,fused,False,259,252,237,237,0.002079646878681522,74,100004
intermittent,marked_gaussian_evidence_guarded_scalar,92,1,True,53_96,fused,False,261,260,235,235,0.002248966982541339,71,100001
intermittent,marked_gaussian_evidence_guarded_scalar,92,2,True,53_96,fused,False,261,260,235,235,0.002248966982541339,71,100001
intermittent,marked_gaussian_evidence_guarded_scalar,93,1,True,53_96,fused,False,264,260,235,235,0.002387714878595429,70,100002
intermittent,marked_gaussian_evidence_guarded_scalar,93,2,True,53_96,fused,False,264,260,235,235,0.002387714878595429,70,100002
intermittent,marked_gaussian_evidence_guarded_scalar,94,1,False,53_96,local,False,263,263,241,241,0.004027077164077431,76,100011
intermittent,marked_gaussian_evidence_guarded_scalar,94,2,True,53_96,fused,False,264,263,241,241,0.002007777682304439,76,100011
intermittent,marked_gaussian_evidence_guarded_scalar,95,1,True,53_96,fused,False,267,259,235,235,0.0025018686081537773,73,100003
intermittent,marked_gaussian_evidence_guarded_scalar,95,2,True,53_96,fused,False,267,259,235,235,0.0025018686081537773,73,100003
intermittent,marked_gaussian_evidence_guarded_scalar,96,1,True,53_96,fused,False,269,268,235,235,0.0026562175975608955,96,100006
intermittent,marked_gaussian_evidence_guarded_scalar,96,2,True,53_96,fused,False,269,268,235,235,0.0026562175975608955,96,100006
intermittent,marked_gaussian_evidence_guarded_scalar,97,1,False,97_122,local,False,268,268,244,244,0.00411024627378647,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,97,2,False,97_122,local,False,22,22,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,98,1,False,97_122,local,False,271,271,242,242,0.006845544399529866,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,98,2,False,97_122,local,False,21,21,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,99,1,False,97_122,local,False,274,274,238,238,0.008330834529898214,76,100011
intermittent,marked_gaussian_evidence_guarded_scalar,99,2,False,97_122,local,False,22,22,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,100,1,False,97_122,local,True,274,274,239,239,0.008818485004984968,76,100011
intermittent,marked_gaussian_evidence_guarded_scalar,100,2,False,97_122,local,False,19,19,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,101,1,False,97_122,local,True,267,267,238,238,0.0090288777077796,76,100011
intermittent,marked_gaussian_evidence_guarded_scalar,101,2,False,97_122,local,False,18,18,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,102,1,False,97_122,local,False,262,262,238,238,0.005034809451177958,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,102,2,False,97_122,local,False,19,19,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,103,1,False,97_122,local,True,262,262,239,239,0.008310535272153818,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,103,2,False,97_122,local,False,19,19,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,104,1,False,97_122,local,True,262,262,239,239,0.008735219802345274,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,104,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,105,1,False,97_122,local,False,260,260,238,238,0.005187869235842339,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,105,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,106,1,False,97_122,local,False,258,258,238,238,0.004669742367418321,81,100009
intermittent,marked_gaussian_evidence_guarded_scalar,106,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,107,1,False,97_122,local,False,260,260,237,237,0.007006563955159616,81,100009
intermittent,marked_gaussian_evidence_guarded_scalar,107,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,108,1,False,97_122,local,True,260,260,238,238,0.00828621677806318,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,108,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,109,1,False,97_122,local,True,263,263,239,239,0.009149740675646981,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,109,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,110,1,False,97_122,local,True,262,262,239,239,0.009382727511546483,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,110,2,False,97_122,local,False,13,13,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,111,1,False,97_122,local,True,260,260,240,240,0.009411138552486435,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,111,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,112,1,False,97_122,local,True,261,261,239,239,0.00916065897837006,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,112,2,False,97_122,local,False,14,14,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,113,1,False,97_122,local,False,261,261,239,239,0.00925820037365278,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,113,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,114,1,False,97_122,local,True,260,260,239,239,0.009273538327028848,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,114,2,False,97_122,local,False,18,18,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,115,1,False,97_122,local,True,256,256,239,239,0.009254844291067882,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,115,2,False,97_122,local,False,21,21,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,116,1,False,97_122,local,True,256,256,239,239,0.009057073207617188,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,116,2,False,97_122,local,False,22,22,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,117,1,False,97_122,local,True,256,256,239,239,0.009229578046612664,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,117,2,False,97_122,local,False,18,18,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,118,1,False,97_122,local,False,255,255,238,238,0.005024165221872218,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,118,2,False,97_122,local,False,15,15,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,119,1,False,97_122,local,False,255,255,238,238,0.004497023325923499,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,119,2,False,97_122,local,False,13,13,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,120,1,False,97_122,local,False,257,257,237,237,0.0073019343254320974,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,120,2,False,97_122,local,False,13,13,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,121,1,False,97_122,local,True,259,259,238,238,0.008483390893514147,80,100011
intermittent,marked_gaussian_evidence_guarded_scalar,121,2,False,97_122,local,False,16,16,0,0,,,
intermittent,marked_gaussian_evidence_guarded_scalar,122,1,False,97_122,local,False,262,262,1,1,0.0019864423579759876,122,100006
intermittent,marked_gaussian_evidence_guarded_scalar,122,2,False,97_122,local,False,17,17,0,0,,,
intermittent,marked_gaussian_evidence_range,53,1,False,53_96,local,True,149,149,1,1,0.9990105970418304,3,100004
intermittent,marked_gaussian_evidence_range,53,2,True,53_96,fused,True,149,144,1,1,0.9897637550722226,3,100004
intermittent,marked_gaussian_evidence_range,54,1,True,53_96,fused,True,148,148,2,2,0.9931655153867619,3,100004
intermittent,marked_gaussian_evidence_range,54,2,True,53_96,fused,True,148,148,2,2,0.9931655153867619,3,100004
intermittent,marked_gaussian_evidence_range,55,1,True,53_96,fused,True,151,151,1,1,0.9941946627381472,3,100004
intermittent,marked_gaussian_evidence_range,55,2,True,53_96,fused,True,151,151,1,1,0.9941946627381472,3,100004
intermittent,marked_gaussian_evidence_range,56,1,True,53_96,fused,True,153,151,1,1,0.9947930480350893,3,100004
intermittent,marked_gaussian_evidence_range,56,2,True,53_96,fused,True,153,151,1,1,0.9947930480350893,3,100004
intermittent,marked_gaussian_evidence_range,57,1,False,53_96,local,True,154,154,1,1,0.9994855826718366,3,100004
intermittent,marked_gaussian_evidence_range,57,2,True,53_96,fused,True,154,152,1,1,0.9941844123311108,3,100004
intermittent,marked_gaussian_evidence_range,58,1,False,53_96,local,True,152,152,2,2,0.9995350265191546,3,100004
intermittent,marked_gaussian_evidence_range,58,2,True,53_96,fused,True,152,151,2,2,0.9941566395248939,3,100004
intermittent,marked_gaussian_evidence_range,59,1,True,53_96,fused,True,153,152,2,2,0.9934992985566118,3,100004
intermittent,marked_gaussian_evidence_range,59,2,True,53_96,fused,True,153,152,2,2,0.9934992985566118,3,100004
intermittent,marked_gaussian_evidence_range,60,1,True,53_96,fused,True,154,154,1,1,0.9951356094371488,3,100004
intermittent,marked_gaussian_evidence_range,60,2,True,53_96,fused,True,154,154,1,1,0.9951356094371488,3,100004
intermittent,marked_gaussian_evidence_range,61,1,True,53_96,fused,True,152,150,1,1,0.9939014994137263,3,100004
intermittent,marked_gaussian_evidence_range,61,2,True,53_96,fused,True,152,150,1,1,0.9939014994137263,3,100004
intermittent,marked_gaussian_evidence_range,62,1,True,53_96,fused,True,143,142,1,1,0.9938535519141787,3,100004
intermittent,marked_gaussian_evidence_range,62,2,True,53_96,fused,True,143,142,1,1,0.9938535519141787,3,100004
intermittent,marked_gaussian_evidence_range,63,1,True,53_96,fused,True,146,146,1,1,0.9942201469323493,3,100004
intermittent,marked_gaussian_evidence_range,63,2,True,53_96,fused,True,146,146,1,1,0.9942201469323493,3,100004
intermittent,marked_gaussian_evidence_range,64,1,True,53_96,fused,True,150,149,1,1,0.993266731227316,3,100004
intermittent,marked_gaussian_evidence_range,64,2,True,53_96,fused,True,150,149,1,1,0.993266731227316,3,100004
intermittent,marked_gaussian_evidence_range,65,1,True,53_96,fused,True,154,153,1,1,0.9925729087481046,3,100004
intermittent,marked_gaussian_evidence_range,65,2,False,53_96,local,True,25,25,1,1,0.9584459966389653,3,100004
intermittent,marked_gaussian_evidence_range,66,1,True,53_96,fused,True,158,155,1,1,0.986411041012324,3,100004
intermittent,marked_gaussian_evidence_range,66,2,True,53_96,fused,True,158,155,1,1,0.986411041012324,3,100004
intermittent,marked_gaussian_evidence_range,67,1,False,53_96,local,True,157,157,1,1,0.998696254214493,3,100004
intermittent,marked_gaussian_evidence_range,67,2,True,53_96,fused,True,158,155,1,1,0.9881397213399518,3,100004
intermittent,marked_gaussian_evidence_range,68,1,False,53_96,local,True,152,152,2,2,0.9993478236251315,3,100004
intermittent,marked_gaussian_evidence_range,68,2,True,53_96,fused,True,156,154,2,2,0.9916344480315025,3,100004
intermittent,marked_gaussian_evidence_range,69,1,True,53_96,fused,True,155,154,2,2,0.9923031621303903,3,100004
intermittent,marked_gaussian_evidence_range,69,2,True,53_96,fused,True,155,154,2,2,0.9923031621303903,3,100004
intermittent,marked_gaussian_evidence_range,70,1,True,53_96,fused,True,157,156,1,1,0.9926298928851768,3,100004
intermittent,marked_gaussian_evidence_range,70,2,True,53_96,fused,True,157,156,1,1,0.9926298928851768,3,100004
intermittent,marked_gaussian_evidence_range,71,1,True,53_96,fused,True,161,159,1,1,0.9926500721984856,3,100004
intermittent,marked_gaussian_evidence_range,71,2,True,53_96,fused,True,161,159,1,1,0.9926500721984856,3,100004
intermittent,marked_gaussian_evidence_range,72,1,True,53_96,fused,True,162,159,1,1,0.9934442700677353,3,100004
intermittent,marked_gaussian_evidence_range,72,2,True,53_96,fused,True,162,159,1,1,0.9934442700677353,3,100004
intermittent,marked_gaussian_evidence_range,73,1,True,53_96,fused,True,160,159,1,1,0.9905856908343326,3,100004
intermittent,marked_gaussian_evidence_range,73,2,True,53_96,fused,True,160,159,1,1,0.9905856908343326,3,100004
intermittent,marked_gaussian_evidence_range,74,1,True,53_96,fused,True,164,163,1,1,0.990762946973643,3,100004
intermittent,marked_gaussian_evidence_range,74,2,True,53_96,fused,True,164,163,1,1,0.990762946973643,3,100004
intermittent,marked_gaussian_evidence_range,75,1,True,53_96,fused,True,168,167,1,1,0.9898758638448535,3,100004
intermittent,marked_gaussian_evidence_range,75,2,True,53_96,fused,True,168,167,1,1,0.9898758638448535,3,100004
intermittent,marked_gaussian_evidence_range,76,1,True,53_96,fused,True,170,168,1,1,0.9900478852630173,3,100004
intermittent,marked_gaussian_evidence_range,76,2,True,53_96,fused,True,170,168,1,1,0.9900478852630173,3,100004
intermittent,marked_gaussian_evidence_range,77,1,True,53_96,fused,True,173,170,1,1,0.9894285547510367,3,100004
intermittent,marked_gaussian_evidence_range,77,2,True,53_96,fused,True,173,170,1,1,0.9894285547510367,3,100004
intermittent,marked_gaussian_evidence_range,78,1,True,53_96,fused,True,173,172,1,1,0.9895714960765399,3,100004
intermittent,marked_gaussian_evidence_range,78,2,True,53_96,fused,True,173,172,1,1,0.9895714960765399,3,100004
intermittent,marked_gaussian_evidence_range,79,1,True,53_96,fused,True,174,170,1,1,0.9906044291423559,3,100004
intermittent,marked_gaussian_evidence_range,79,2,True,53_96,fused,True,174,170,1,1,0.9906044291423559,3,100004
intermittent,marked_gaussian_evidence_range,80,1,True,53_96,fused,True,175,172,1,1,0.987925358164927,3,100004
intermittent,marked_gaussian_evidence_range,80,2,True,53_96,fused,True,175,172,1,1,0.987925358164927,3,100004
intermittent,marked_gaussian_evidence_range,81,1,True,53_96,fused,True,177,173,1,1,0.9884449494383607,3,100004
intermittent,marked_gaussian_evidence_range,81,2,True,53_96,fused,True,177,173,1,1,0.9884449494383607,3,100004
intermittent,marked_gaussian_evidence_range,82,1,True,53_96,fused,True,165,164,1,1,0.9884252512010634,3,100004
intermittent,marked_gaussian_evidence_range,82,2,True,53_96,fused,True,165,164,1,1,0.9884252512010634,3,100004
intermittent,marked_gaussian_evidence_range,83,1,True,53_96,fused,True,165,161,1,1,0.9908416834587744,3,100004
