condition,backend,frame,robot,phase,left_count,right_count,common_labels,same_labels,exact,maximum_existence_difference,maximum_mean_difference,maximum_covariance_difference,equal
intermittent,GCE,149,2,posterior,248,38,30,False,False,0.8025531047168144,1.4630242040271488,18.378401968373026,False
intermittent,GCE,149,2,fused,251,40,33,False,False,0.8025531047168144,23.09954382502793,18.378401968373026,False
intermittent,GCE,149,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
intermittent,GCE,149,2,target_posterior,2,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,150,1,predicted,261,51,48,False,False,0.7945275736696463,1.4630242040271488,0.0,False
intermittent,GCE,150,1,local,252,42,39,False,False,0.9816849178632976,4.9704947660468,55.68430830844841,False
intermittent,GCE,150,1,posterior,244,38,30,False,False,0.8511662292422155,5.21700682025838,35.28611459459472,False
intermittent,GCE,150,1,fused,252,42,39,False,False,0.8511662292422155,33.57970384816616,124.06972136148735,False
intermittent,GCE,150,1,target_local,8,2,1,False,False,0.0035309516716936357,0.8448806457545701,2.50842964404857,False
intermittent,GCE,150,1,target_posterior,7,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,150,2,predicted,250,40,32,False,False,0.7945275736696463,1.4630242040271488,0.0,False
intermittent,GCE,150,2,local,20,29,16,False,False,0.21856193021860937,0.6947245882747825,18.2016737645514,False
intermittent,GCE,150,2,posterior,244,38,27,False,False,0.8511662292422173,4.588304371616159,19.885316654671414,False
intermittent,GCE,150,2,fused,252,42,32,False,False,0.8511662292422173,10.35706775127467,31.147598635200225,False
intermittent,GCE,150,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,150,2,target_posterior,7,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,151,1,predicted,258,52,44,False,False,0.8426545669497933,5.21700682025838,0.0,False
intermittent,GCE,151,1,local,257,47,43,False,False,0.9831860134189012,4.806649543233727,26.544613390894156,False
intermittent,GCE,151,1,posterior,256,42,38,False,False,0.8753134224970164,4.935683185132579,29.777167168450575,False
intermittent,GCE,151,1,fused,257,47,43,False,False,0.8753134224970164,4.935683185132579,111.36924950410884,False
intermittent,GCE,151,1,target_local,226,2,2,False,False,0.9831860134189012,1.0629733954605816,3.9083051916902036,False
intermittent,GCE,151,1,target_posterior,226,2,2,False,False,0.8753134224970164,0.9435731619897627,3.1539647851432564,False
intermittent,GCE,151,2,predicted,247,41,30,False,False,0.8426545669497951,4.588304371616159,0.0,False
intermittent,GCE,151,2,local,16,25,15,False,False,0.3860555920048025,0.16622918387204283,2.2318755000761215,False
intermittent,GCE,151,2,posterior,256,42,36,False,False,0.8753134224970148,4.69380889314934,26.54461339089413,False
intermittent,GCE,151,2,fused,257,47,37,False,False,0.8753134224970148,4.69380889314934,26.54461339089413,False
intermittent,GCE,151,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,151,2,target_posterior,226,2,2,False,False,0.8753134224970148,0.9435731619897627,3.1539647851432564,False
intermittent,GCE,152,1,predicted,271,57,53,False,False,0.8665602882720462,4.935683185132579,0.0,False
intermittent,GCE,152,1,local,263,52,48,False,False,0.9799526600316849,6.20245549440704,28.421912748278324,False
intermittent,GCE,152,1,posterior,257,49,39,False,False,0.8683375754190142,3.921676292598608,28.4219127482783,False
intermittent,GCE,152,1,fused,263,52,48,False,False,0.8683375754190142,3.921676292598608,28.4219127482783,False
intermittent,GCE,152,1,target_local,228,2,2,False,False,0.9799526600316849,1.0507904347071793,3.600654741612651,False
intermittent,GCE,152,1,target_posterior,228,2,2,False,False,0.8683375754190142,0.9711494749189189,2.924058343920339,False
intermittent,GCE,152,2,predicted,261,47,41,False,False,0.8665602882720447,4.69380889314934,0.0,False
intermittent,GCE,152,2,local,30,29,24,False,False,0.5112070796789927,3.2068430145035407,30.524037265751076,False
intermittent,GCE,152,2,posterior,257,49,38,False,False,0.8683375754190142,3.921676292598608,28.4219127482783,False
intermittent,GCE,152,2,fused,263,52,41,False,False,0.8683375754190142,13.677156925216245,188.7953786605941,False
intermittent,GCE,152,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,152,2,target_posterior,228,2,2,False,False,0.8683375754190142,0.9711494749189189,2.924058343920339,False
intermittent,GCE,153,1,predicted,271,63,53,False,False,0.8596541996648241,3.921676292598608,0.0,False
intermittent,GCE,153,1,local,270,55,50,False,False,0.9856567116602206,3.3526646785769176,30.363418629097502,False
intermittent,GCE,153,1,posterior,265,51,44,False,False,0.8984722315682918,3.3526646785769234,30.36341862909752,False
intermittent,GCE,153,1,fused,270,55,50,False,False,0.8984722315682918,7.285857299036522,39.32337113779991,False
intermittent,GCE,153,1,target_local,230,1,1,False,False,0.9856567116602206,1.069603384527785,3.363995951325281,False
intermittent,GCE,153,1,target_posterior,230,1,1,False,False,0.8984722315682918,1.0143247807414477,2.676712659385956,False
intermittent,GCE,153,2,predicted,262,54,43,False,False,0.8596541996648241,3.921676292598608,0.0,False
intermittent,GCE,153,2,local,29,32,24,False,False,0.5994315346384683,8.939672283895787,38.8986279058436,False
intermittent,GCE,153,2,posterior,265,51,40,False,False,0.8984722315682906,3.3526646785769234,48.946048518374,False
intermittent,GCE,153,2,fused,270,55,45,False,False,0.8984722315682906,8.08588931184618,195.04416088085605,False
intermittent,GCE,153,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,153,2,target_posterior,230,1,1,False,False,0.8984722315682906,1.0143247807414477,2.676712659385956,False
intermittent,GCE,154,1,predicted,280,66,59,False,False,0.8894875092526089,3.3526646785769234,0.0,False
intermittent,GCE,154,1,local,275,40,36,False,False,0.9922051214773655,2.4760689902996456,32.369131033351735,False
intermittent,GCE,154,1,posterior,255,49,30,False,False,0.9521519293852382,8.038808186703642,32.36913103335175,False
intermittent,GCE,154,1,fused,275,57,51,False,False,0.9521519293852382,8.038808186703642,40.702193163240736,False
intermittent,GCE,154,1,target_local,235,2,2,False,False,0.9922051214773655,0.8729910657906933,8.584947944685505,False
intermittent,GCE,154,1,target_posterior,224,1,1,False,False,0.9521519293852382,0.8502143223643213,0.404062175045903,False
intermittent,GCE,154,2,predicted,270,56,45,False,False,0.8894875092526077,3.3526646785769234,0.0,False
intermittent,GCE,154,2,local,262,50,38,False,False,0.7820310895995445,2.847954044835042,12.1545682265957,False
intermittent,GCE,154,2,posterior,255,49,28,False,False,0.9521519293852374,8.038808186703642,32.36913103335175,False
intermittent,GCE,154,2,fused,275,57,44,False,False,0.9521519293852374,8.038808186703642,32.36913103335175,False
intermittent,GCE,154,2,target_local,0,0,0,True,True,0.0,0.0,0.0,True
intermittent,GCE,154,2,target_posterior,224,1,1,False,False,0.9521519293852374,0.8502143223643213,0.404062175045903,False
intermittent,GCE,155,1,predicted,269,63,44,False,False,0.9426304100913858,8.038808186703642,0.0,False
intermittent,GCE,155,1,local,265,40,35,False,False,0.9928700731463145,3.171820056085643,22.047189024852734,False
intermittent,GCE,155,1,posterior,260,34,28,False,False,0.950195828428959,3.5791883211280857,32.48202060911129,False
intermittent,GCE,155,1,fused,265,40,35,False,False,0.950195828428959,3.5791883211280857,40.318400645319855,False
intermittent,GCE,155,1,target_local,226,2,2,False,False,0.9928700731463145,0.931967877247571,10.484262568450228,False
intermittent,GCE,155,1,target_posterior,226,1,1,False,False,0.950195828428959,1.1049120383492532,0.6403563861165615,False
intermittent,GCE,155,2,predicted,261,55,34,False,False,0.942630410091385,8.038808186703642,0.0,False
intermittent,GCE,155,2,local,25,30,21,False,False,0.6370404934044402,0.06048413054325508,1.7654287275953848,False
intermittent,GCE,155,2,posterior,260,34,22,False,False,0.9501958284289584,1.1049120383492532,4.084648736459293,False
intermittent,GCE,155,2,fused,265,40,28,False,False,0.9501958284289584,2.3566641464331255,10.09001695202972,False
intermittent,GCE,155,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,155,2,target_posterior,226,1,1,False,False,0.9501958284289584,1.1049120383492532,0.6403563861165615,False
intermittent,GCE,156,1,predicted,274,48,42,False,False,0.9406938701446694,3.5791883211280857,0.0,False
intermittent,GCE,156,1,local,268,43,37,False,False,0.991864539651408,3.833558246575766,25.71103965323044,False
intermittent,GCE,156,1,posterior,261,39,30,False,False,0.9591911605791928,3.833558246575766,25.71103965323044,False
intermittent,GCE,156,1,fused,269,44,38,False,False,0.9591911605791928,3.833558246575766,32.44043917863121,False
intermittent,GCE,156,1,target_local,227,1,1,False,False,0.991864539651408,0.5252345705370897,1.8724940982418143,False
intermittent,GCE,156,1,target_posterior,227,1,1,False,False,0.9591911605791928,0.5898356451986828,1.7492580573844316,False
intermittent,GCE,156,2,predicted,264,38,26,False,False,0.9406938701446689,1.1049120383492532,0.0,False
intermittent,GCE,156,2,local,30,26,20,False,False,0.6599434925307442,0.38894028677890446,4.084648736459293,False
intermittent,GCE,156,2,posterior,261,39,29,False,False,0.9591911605791928,3.833558246575766,25.71103965323044,False
intermittent,GCE,156,2,fused,269,44,32,False,False,0.9591911605791928,3.833558246575766,25.71103965323044,False
intermittent,GCE,156,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,156,2,target_posterior,227,1,1,False,False,0.9591911605791928,0.5898356451986828,1.7492580573844316,False
intermittent,GCE,157,1,predicted,276,54,45,False,False,0.9495992489734009,3.833558246575766,0.0,False
intermittent,GCE,157,1,local,272,46,40,False,False,0.9932854403007634,10.397859374028371,41.63618057582548,False
intermittent,GCE,157,1,posterior,269,45,36,False,False,0.961530318590079,10.397859374028382,41.63618057582545,False
intermittent,GCE,157,1,fused,274,48,42,False,False,0.961530318590079,10.397859374028382,41.63618057582545,False
intermittent,GCE,157,1,target_local,229,2,2,False,False,0.9932854403007634,0.9934226517260623,8.573326772873441,False
intermittent,GCE,157,1,target_posterior,229,2,2,False,False,0.961530318590079,1.0651577457144938,8.573326772873441,False
intermittent,GCE,157,2,predicted,266,44,34,False,False,0.9495992489734009,3.833558246575766,0.0,False
intermittent,GCE,157,2,local,29,29,23,False,False,0.6766375246458791,0.5881340633705161,10.330834183202999,False
intermittent,GCE,157,2,posterior,269,45,34,False,False,0.961530318590079,10.397859374028382,41.63618057582545,False
intermittent,GCE,157,2,fused,274,48,38,False,False,0.961530318590079,10.397859374028382,41.63618057582545,False
intermittent,GCE,157,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,157,2,target_posterior,229,2,2,False,False,0.961530318590079,1.0651577457144938,8.573326772873441,False
intermittent,GCE,158,1,predicted,283,59,50,False,False,0.9519150154041781,11.028384645417667,0.0,False
intermittent,GCE,158,1,local,275,52,43,False,False,0.9926622228742651,4.174291685807423,69.36733237128931,False
intermittent,GCE,158,1,posterior,267,50,35,False,False,0.9683715849849822,4.174291685807432,69.36733237128935,False
intermittent,GCE,158,1,fused,277,54,45,False,False,0.9683715849849822,4.174291685807432,69.36733237128935,False
intermittent,GCE,158,1,target_local,224,1,1,False,False,0.9926622228742651,0.3873808450241582,1.8204161118846862,False
intermittent,GCE,158,1,target_posterior,224,1,1,False,False,0.9683715849849822,0.36989928789855675,1.7527925286420738,False
intermittent,GCE,158,2,predicted,275,51,40,False,False,0.9519150154041781,11.028384645417667,0.0,False
intermittent,GCE,158,2,local,36,31,27,False,False,0.6367745279736778,0.07960929216112714,10.29909619558223,False
intermittent,GCE,158,2,posterior,267,50,35,False,False,0.9683715849849822,4.174291685807432,69.36733237128935,False
intermittent,GCE,158,2,fused,277,54,43,False,False,0.9683715849849822,4.174291685807432,69.36733237128935,False
intermittent,GCE,158,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,158,2,target_posterior,224,1,1,False,False,0.9683715849849822,0.36989928789855675,1.7527925286420738,False
intermittent,GCE,159,1,predicted,281,64,49,False,False,0.9586878691351323,4.174291685807432,0.0,False
intermittent,GCE,159,1,local,271,52,40,False,False,0.9946108259823203,3.7828099787587806,55.01743905184268,False
intermittent,GCE,159,1,posterior,270,52,38,False,False,0.9781725071122944,3.782809978758678,55.01743905184268,False
intermittent,GCE,159,1,fused,275,55,44,False,False,0.9781725071122944,3.782809978758678,55.01743905184268,False
intermittent,GCE,159,1,target_local,230,2,2,False,False,0.9946108259823203,0.6830728031014326,8.738614102026808,False
intermittent,GCE,159,1,target_posterior,230,2,2,False,False,0.9781725071122944,0.6914043738510554,8.738614102026812,False
intermittent,GCE,159,2,predicted,271,54,39,False,False,0.9586878691351323,4.174291685807432,0.0,False
intermittent,GCE,159,2,local,26,30,22,False,False,0.32223517088333203,0.0980493795387627,2.906490482502196,False
intermittent,GCE,159,2,posterior,270,52,35,False,False,0.9781725071122944,3.782809978758678,55.01743905184268,False
intermittent,GCE,159,2,fused,275,55,39,False,False,0.9781725071122944,3.782809978758678,55.01743905184268,False
intermittent,GCE,159,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,159,2,target_posterior,230,2,2,False,False,0.9781725071122944,0.6914043738510554,8.738614102026812,False
intermittent,GCE,160,1,predicted,283,65,51,False,False,0.9683907820411715,3.782809978758678,0.0,False
intermittent,GCE,160,1,local,270,53,41,False,False,0.9944981162739187,2.0618823268760327,26.540654711920883,False
intermittent,GCE,160,1,posterior,262,51,32,False,False,0.9785047787078694,1.9010060054816904,26.54065471192088,False
intermittent,GCE,160,1,fused,270,53,41,False,False,0.9785047787078694,12.711594535344622,26.54065471192088,False
intermittent,GCE,160,1,target_local,228,2,2,False,False,0.9944981162739187,0.7137449885366669,8.68011775232987,False
intermittent,GCE,160,1,target_posterior,228,1,1,False,False,0.9785047787078694,0.7098318668986572,1.2136599718023717,False
intermittent,GCE,160,2,predicted,273,55,38,False,False,0.9683907820411715,3.782809978758678,0.0,False
intermittent,GCE,160,2,local,21,25,15,False,False,0.38436594849837225,0.07198241776107217,1.6599532495711724,False
intermittent,GCE,160,2,posterior,262,51,31,False,False,0.9785047787078694,1.9010060054816904,26.54065471192088,False
intermittent,GCE,160,2,fused,270,53,34,False,False,0.9785047787078694,2.344243299782077,26.54065471192088,False
intermittent,GCE,160,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,160,2,target_posterior,228,1,1,False,False,0.9785047787078694,0.7098318668986572,1.2136599718023717,False
intermittent,GCE,161,1,predicted,275,64,45,False,False,0.9687197309207908,1.9010060054816904,0.0,False
intermittent,GCE,161,1,local,273,56,43,False,False,0.9944207454832416,1.0473630165520023,11.929432232292982,False
intermittent,GCE,161,1,posterior,271,52,38,False,False,0.9844716950168348,1.0473630165519978,25.13853274681017,False
intermittent,GCE,161,1,fused,273,56,43,False,False,0.9844716950168348,1.2734508678947165,40.05380591803342,False
intermittent,GCE,161,1,target_local,227,1,1,False,False,0.9944207454832416,0.3405293757889456,0.9529065509635227,False
intermittent,GCE,161,1,target_posterior,227,1,1,False,False,0.9844716950168348,0.30690067191630455,0.9580866136023859,False
intermittent,GCE,161,2,predicted,264,53,33,False,False,0.9687197309207908,1.9010060054816904,0.0,False
intermittent,GCE,161,2,local,20,26,15,False,False,0.4171127620553188,0.09382712803298077,1.9088521473693945,False
intermittent,GCE,161,2,posterior,20,26,15,False,False,0.4171127620553188,0.09382712803298077,1.9088521473693945,False
intermittent,GCE,161,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,161,2,target_posterior,0,1,0,False,False,0.0,0.0,0.0,False
intermittent,GCE,162,1,predicted,285,66,52,False,False,0.9746269780666664,1.0473630165519978,0.0,False
intermittent,GCE,162,1,local,273,46,41,False,False,0.9937294454867902,0.752706468010758,12.326810900507098,False
intermittent,GCE,162,1,posterior,271,40,35,False,False,0.9477401903557879,0.7527064680107571,28.663878854132292,False
intermittent,GCE,162,1,fused,273,46,41,False,False,0.9477401903557879,0.7527064680107571,63.56755576603126,False
intermittent,GCE,162,1,target_local,225,1,1,False,False,0.9937294454867902,0.3252330507351926,2.1365528975430728,False
intermittent,GCE,162,1,target_posterior,225,1,1,False,False,0.9477401903557879,0.37088753415053155,2.014818602583096,False
