sensor,step,reference_count,candidate_count,common_count,added_count,lost_count,common_reference_squared_error,common_candidate_squared_error,added_squared_error,lost_squared_error
35,37,6,8,4,4,2,416.078784710761,923.936732662198,39704.193648765,830.882024195501
35,38,6,9,4,5,2,302.308240791087,412.436506818211,56511.9831770103,572.066004680157
35,39,6,9,4,5,2,249.688059830212,267.297730351319,61162.0969779757,520.159180292429
35,40,5,9,4,5,1,181.195328359789,161.277633249243,66670.9349590084,582.535936436026
36,1,4,4,4,0,0,182.704321664239,182.704321664239,0,0
36,2,4,4,4,0,0,2580.52052470646,2580.52052470646,0,0
36,3,3,6,3,3,0,613.239855001726,619.819877124878,497.613170731679,0
36,4,3,7,3,4,0,434.561209847166,439.527172828733,925.167596905334,0
36,5,3,5,1,4,2,2.10914396797942,3.17361233775863,915.239090531042,166.650970084154
36,6,5,8,4,4,1,1424.48360417699,556.081478466645,655.714576572642,2.60772861654064
36,7,4,9,3,6,1,183.168091036204,354.038430695074,723.235981868956,151.631730064624
36,8,4,9,2,7,2,230.566696483389,26.1056877805126,1449.92881356264,90.4744186332734
36,9,4,10,4,6,0,121.20953485129,254.626547800496,785.861442781522,0
36,10,4,8,3,5,1,132.694772375532,177.823291307705,775.931476021123,34.9105299301916
36,11,4,9,4,5,0,200.091812714435,333.944997041417,718.564870762769,0
36,12,4,10,4,6,0,242.973983251557,225.112302627186,960.563669559276,0
36,13,4,9,4,5,0,141.433148202609,150.190119613753,777.004759246322,0
36,14,4,9,4,5,0,182.07837480731,214.266988536184,725.610037903323,0
36,15,4,11,4,7,0,224.225401641167,659.369134743047,3388.50539806645,0
36,16,4,11,4,7,0,318.528902310627,189.758371963399,3947.61186822184,0
36,17,4,11,4,7,0,304.646608998116,190.73895083066,4603.56078592633,0
36,18,4,10,3,7,1,358.65971167069,294.0534516628,5301.06886589673,13.4155849829338
36,19,4,10,4,6,0,131.449207695932,189.548885406441,5791.16414465326,0
36,20,4,10,4,6,0,299.450262482464,141.083326554318,6727.36708962952,0
36,21,4,10,4,6,0,226.764923157012,77.0433972712272,7885.45736847855,0
36,22,4,10,4,6,0,119.876143346564,248.364177735883,9218.7649966332,0
36,23,4,10,4,6,0,234.217356215932,258.150910671902,10728.5294961938,0
36,24,4,10,4,6,0,215.701688424443,182.393323693348,12451.1418698245,0
36,25,4,9,4,5,0,198.199124242488,74.9867466131774,14292.4860770139,0
36,26,4,9,4,5,0,94.3900310527278,72.1460669362643,16457.9329054573,0
36,27,4,10,4,6,0,64.6066751290242,43.800116088165,20337.6774968589,0
36,28,4,9,4,5,0,29.5361992280024,173.187288369853,23184.9694958696,0
36,29,5,9,4,5,1,88.4136950888958,251.860720616975,26535.7656075619,162.23323586474
36,30,5,9,4,5,1,413.682777047212,415.048885742461,30241.063665728,260.710627439534
36,31,5,9,4,5,1,416.192995684615,408.26174178081,34292.0331548301,340.820978536657
36,32,5,9,4,5,1,370.32805598553,401.296906557006,38722.505853981,390.44104239688
36,33,5,9,4,5,1,195.35177595325,216.932632800042,43555.9112158432,443.697691200587
36,34,5,9,4,5,1,166.409308675141,155.800191330203,47852.5048682585,456.972628235593
36,35,6,8,4,4,2,104.194745204186,127.226514796047,40055.7497394126,644.925570413838
36,36,6,8,4,4,2,180.975317324177,227.793753002189,42462.6831764767,753.101129712031
36,37,6,9,4,5,2,229.371740174646,236.55914664683,52397.4883290022,989.601540737098
36,38,6,9,4,5,2,213.973440279766,262.292763830614,56582.7133318094,1015.8847360087
36,39,6,9,4,5,2,197.345619375182,342.253947741406,61236.80797715,780.755968324571
36,40,6,9,4,5,2,98.3436300891757,194.549375116918,66775.6859564296,678.790307076437
