condition,arm,frame,robot,previous,births,predicted,local,local_pruned,received,pre_fusion_prune,fusion_pruned,retained,local_lost_at_fusion,remote_only_retained,delta
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,93,1,37,10,47,43,4,True,43,2,41,2,0,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,93,2,37,1,38,16,22,True,43,2,41,2,27,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,94,1,41,10,51,46,5,True,47,6,41,6,1,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,94,2,41,1,42,17,25,True,47,6,41,3,27,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,95,1,41,10,51,47,4,True,48,6,42,6,1,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,95,2,41,2,43,17,26,True,48,6,42,5,30,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,96,1,42,11,53,49,4,True,49,9,40,9,0,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,96,2,42,1,43,17,26,True,49,9,40,5,28,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,97,1,40,11,51,48,3,True,48,9,39,9,0,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,97,2,40,2,42,16,26,True,48,9,39,4,27,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,98,1,39,10,49,45,4,True,45,5,40,5,0,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,98,2,39,1,40,16,24,True,45,5,40,3,27,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,99,1,40,10,50,46,4,True,46,4,42,4,0,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,99,2,40,1,41,16,25,True,46,4,42,3,29,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,100,1,42,11,53,51,2,True,51,3,48,3,0,6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,100,2,42,1,43,15,28,True,51,3,48,2,35,6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,101,1,48,11,59,54,5,True,54,7,47,7,0,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,101,2,48,1,49,17,32,True,54,7,47,5,35,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,102,1,47,11,58,56,2,True,56,9,47,9,0,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,102,2,47,1,48,14,34,True,56,9,47,2,35,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,103,1,47,9,56,51,5,True,51,7,44,7,0,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,103,2,47,1,48,17,31,True,51,7,44,5,32,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,104,1,44,11,55,53,2,True,53,7,46,7,0,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,104,2,44,0,44,12,32,True,53,7,46,1,35,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,105,1,46,11,57,53,4,True,53,9,44,9,0,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,105,2,46,0,46,15,31,True,53,9,44,3,32,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,106,1,44,9,53,50,3,True,50,6,44,6,0,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,106,2,44,0,44,15,29,True,50,6,44,2,31,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,107,1,44,9,53,42,11,True,42,4,38,4,0,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,107,2,44,0,44,14,30,True,42,4,38,2,26,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,108,1,38,9,47,41,6,True,41,5,36,5,0,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,108,2,38,0,38,13,25,True,41,5,36,2,25,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,109,1,36,9,45,40,5,True,40,4,36,4,0,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,109,2,36,0,36,13,23,True,40,4,36,3,26,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,110,1,36,9,45,42,3,True,42,2,40,2,0,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,110,2,36,0,36,10,26,True,42,2,40,1,31,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,111,1,40,9,49,45,4,True,45,6,39,6,0,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,111,2,40,2,42,14,28,True,45,6,39,5,30,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,112,1,39,10,49,48,1,True,48,2,46,2,0,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,112,2,39,1,40,12,28,True,48,2,46,2,36,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,113,1,46,10,56,52,4,True,53,6,47,6,1,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,113,2,46,2,48,17,31,True,53,6,47,4,34,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,114,1,47,9,56,51,5,True,56,1,55,1,5,8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,114,2,47,3,50,18,32,True,56,1,55,1,38,8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,115,1,55,8,63,54,9,True,61,6,55,6,7,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,115,2,55,3,58,23,35,True,61,6,55,4,36,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,116,1,55,8,63,51,12,True,64,4,60,4,13,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,116,2,55,3,58,23,35,True,64,4,60,1,38,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,117,1,60,8,68,57,11,True,60,8,52,7,2,-8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,117,2,60,2,62,22,40,True,60,8,52,6,36,-8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,118,1,52,9,61,59,2,True,60,15,45,15,1,-7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,118,2,52,1,53,18,35,True,60,15,45,1,28,-7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,119,1,45,8,53,48,5,True,49,9,40,9,1,-5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,119,2,45,2,47,23,24,True,49,9,40,5,22,-5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,120,1,40,8,48,45,3,True,46,4,42,4,1,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,120,2,40,2,42,21,21,True,46,4,42,4,25,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,121,1,42,9,51,47,4,True,48,7,41,7,1,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,121,2,42,4,46,23,23,True,48,7,41,4,22,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,122,1,41,10,51,46,5,True,47,15,32,15,1,-9
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,122,2,41,3,44,19,25,True,47,15,32,2,15,-9
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,123,1,32,10,42,35,7,True,37,8,29,8,2,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,123,2,32,3,35,29,6,True,37,8,29,7,7,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,124,1,29,10,39,33,6,True,33,2,31,2,0,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,124,2,29,4,33,28,5,True,33,2,31,2,5,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,125,1,31,9,40,35,5,True,35,7,28,7,0,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,125,2,31,2,33,30,3,True,35,7,28,7,5,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,126,1,28,9,37,35,2,True,35,2,33,2,0,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,126,2,28,2,30,24,6,True,35,2,33,1,10,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,127,1,33,12,45,42,3,True,42,5,37,5,0,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,127,2,33,2,35,25,10,True,42,5,37,2,14,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,128,1,37,10,47,43,4,True,43,5,38,5,0,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,128,2,37,1,38,18,20,True,43,5,38,2,22,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,129,1,38,13,51,47,4,True,47,9,38,9,0,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,129,2,38,1,39,16,23,True,47,9,38,3,25,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,130,1,38,11,49,45,4,True,45,5,40,5,0,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,130,2,38,2,40,17,23,True,45,5,40,5,28,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,131,1,40,13,53,51,2,True,51,5,46,5,0,6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,131,2,40,1,41,14,27,True,51,5,46,3,35,6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,132,1,46,13,59,55,4,True,55,5,50,5,0,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,132,2,46,1,47,17,30,True,55,5,50,4,37,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,133,1,50,13,63,58,5,True,58,4,54,4,0,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,133,2,50,0,50,14,36,True,58,4,54,2,42,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,134,1,54,13,67,52,15,True,52,4,48,4,0,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,134,2,54,0,54,14,40,True,52,4,48,3,37,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,135,1,48,12,60,57,3,True,57,8,49,8,0,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,135,2,48,1,49,16,33,True,57,8,49,4,37,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,136,1,49,12,61,56,5,True,56,10,46,10,0,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,136,2,49,1,50,15,35,True,56,10,46,4,35,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,137,1,46,13,59,46,13,True,46,9,37,9,0,-9
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,137,2,46,0,46,14,32,True,46,9,37,3,26,-9
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,138,1,37,11,48,42,6,True,44,7,37,7,2,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,138,2,37,3,40,18,22,True,44,7,37,5,24,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,139,1,37,12,49,45,4,True,46,5,41,5,1,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,139,2,37,3,40,27,13,True,46,5,41,5,19,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,140,1,41,11,52,46,6,True,49,3,46,3,3,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,140,2,41,3,44,28,16,True,49,3,46,3,21,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,141,1,46,13,59,52,7,True,52,3,49,3,0,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,141,2,46,2,48,28,20,True,52,3,49,3,24,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,142,1,49,13,62,59,3,True,59,4,55,4,0,6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,142,2,49,2,51,29,22,True,59,4,55,3,29,6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,143,1,55,12,67,63,4,True,63,9,54,9,0,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,143,2,55,1,56,19,37,True,63,9,54,6,41,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,144,1,54,12,66,63,3,True,63,9,54,9,0,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,144,2,54,2,56,17,39,True,63,9,54,3,40,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,145,1,54,13,67,63,4,True,63,6,57,6,0,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,145,2,54,2,56,19,37,True,63,6,57,5,43,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,146,1,57,14,71,68,3,True,68,6,62,6,0,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,146,2,57,2,59,16,43,True,68,6,62,3,49,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,147,1,62,14,76,72,4,True,72,8,64,8,0,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,147,2,62,2,64,35,29,True,72,8,64,7,36,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,148,1,64,14,78,75,3,True,75,4,71,4,0,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,148,2,64,3,67,40,27,True,75,4,71,4,35,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,149,1,71,14,85,81,4,True,81,5,76,5,0,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,149,2,71,4,75,42,33,True,81,5,76,5,39,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,150,1,76,13,89,86,3,True,87,3,84,3,1,8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,150,2,76,2,78,32,46,True,87,3,84,3,55,8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,151,1,84,14,98,94,4,True,94,7,87,7,0,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,151,2,84,3,87,25,62,True,94,7,87,4,66,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,152,1,87,15,102,98,4,True,98,8,90,8,0,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,152,2,87,5,92,35,57,True,98,8,90,5,60,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,153,1,90,14,104,98,6,True,98,11,87,11,0,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,153,2,90,5,95,33,62,True,98,11,87,8,62,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,154,1,87,15,102,96,6,True,97,12,85,12,1,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,154,2,87,5,92,62,30,True,97,12,85,8,31,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,155,1,85,14,99,94,5,True,95,20,75,20,1,-10
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,155,2,85,6,91,26,65,True,95,20,75,8,57,-10
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,156,1,75,14,89,85,4,True,87,11,76,11,2,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,156,2,75,4,79,23,56,True,87,11,76,5,58,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,157,1,76,15,91,85,6,True,88,11,77,11,3,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,157,2,76,5,81,27,54,True,88,11,77,7,57,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,158,1,77,14,91,68,23,True,70,9,61,9,2,-16
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,158,2,77,6,83,27,56,True,70,9,61,7,41,-16
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,159,1,61,14,75,68,7,True,72,8,64,8,4,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,159,2,61,4,65,27,38,True,72,8,64,6,43,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,160,1,64,13,77,70,7,True,70,11,59,11,0,-5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,160,2,64,3,67,21,46,True,70,11,59,5,43,-5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,161,1,59,13,72,68,4,True,68,4,64,4,0,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,161,2,59,2,61,19,42,True,68,4,64,4,49,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,162,1,64,14,78,68,10,True,68,10,58,10,0,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,162,2,64,2,66,22,44,True,68,10,58,6,42,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,163,1,58,12,70,66,4,True,66,10,56,10,0,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,163,2,58,2,60,21,39,True,66,10,56,4,39,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,164,1,56,11,67,63,4,True,63,6,57,6,0,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,164,2,56,2,58,21,37,True,63,6,57,5,41,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,165,1,57,12,69,66,3,True,66,7,59,7,0,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,165,2,57,2,59,20,39,True,66,7,59,4,43,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,166,1,59,12,71,67,4,True,68,8,60,8,1,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,166,2,59,3,62,22,40,True,68,8,60,5,43,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,167,1,60,11,71,68,3,True,70,7,63,7,2,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,167,2,60,5,65,24,41,True,70,7,63,5,44,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,168,1,63,10,73,66,7,True,69,15,54,15,3,-9
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,168,2,63,4,67,26,41,True,69,15,54,7,35,-9
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,169,1,54,10,64,58,6,True,63,8,55,8,5,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,169,2,54,4,58,25,33,True,63,8,55,4,34,1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,170,1,55,10,65,58,7,True,62,9,53,9,4,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,170,2,55,3,58,22,36,True,62,9,53,5,36,-2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,171,1,53,10,63,55,8,True,62,5,57,5,7,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,171,2,53,3,56,21,35,True,62,5,57,3,39,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,172,1,57,10,67,58,9,True,58,7,51,7,0,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,172,2,57,3,60,27,33,True,58,7,51,7,31,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,173,1,51,11,62,60,2,True,61,3,58,3,1,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,173,2,51,4,55,30,25,True,61,3,58,3,31,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,174,1,58,11,69,52,17,True,52,10,42,10,0,-16
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,174,2,58,7,65,33,32,True,52,10,42,10,19,-16
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,175,1,42,10,52,50,2,True,51,9,42,9,1,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,175,2,42,6,48,32,16,True,51,9,42,9,19,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,176,1,42,9,51,45,6,True,45,7,38,7,0,-4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,176,2,42,4,46,27,19,True,45,7,38,7,18,-4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,177,1,38,11,49,48,1,True,49,4,45,4,1,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,177,2,38,5,43,23,20,True,49,4,45,4,26,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,178,1,45,10,55,49,6,True,49,7,42,7,0,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,178,2,45,4,49,21,28,True,49,7,42,6,27,-3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,179,1,42,10,52,49,3,True,49,5,44,5,0,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,179,2,42,4,46,15,31,True,49,5,44,3,32,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,180,1,44,10,54,48,6,True,48,9,39,9,0,-5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,180,2,44,2,46,17,29,True,48,9,39,5,27,-5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,181,1,39,11,50,49,1,True,50,1,49,1,1,10
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,181,2,39,4,43,16,27,True,50,1,49,1,34,10
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,182,1,49,10,59,52,7,True,53,10,43,10,1,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,182,2,49,4,53,22,31,True,53,10,43,8,29,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,183,1,43,11,54,53,1,True,53,5,48,5,0,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,183,2,43,3,46,14,32,True,53,5,48,3,37,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,184,1,48,12,60,57,3,True,58,7,51,7,1,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,184,2,48,3,51,22,29,True,58,7,51,4,33,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,185,1,51,11,62,51,11,True,51,9,42,9,0,-9
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,185,2,51,4,55,20,35,True,51,9,42,6,28,-9
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,186,1,42,9,51,47,4,True,47,6,41,6,0,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,186,2,42,3,45,21,24,True,47,6,41,6,26,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,187,1,41,10,51,49,2,True,50,2,48,2,1,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,187,2,41,4,45,45,0,True,50,2,48,2,5,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,188,1,48,9,57,51,6,True,52,8,44,8,1,-4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,188,2,48,5,53,50,3,True,52,8,44,8,2,-4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,189,1,44,9,53,51,2,True,52,4,48,4,1,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,189,2,44,6,50,48,2,True,52,4,48,4,4,4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,190,1,48,10,58,55,3,True,55,7,48,7,0,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,190,2,48,4,52,45,7,True,55,7,48,6,9,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,191,1,48,10,58,56,2,True,59,9,50,9,3,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,191,2,48,6,54,46,8,True,59,9,50,7,11,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,192,1,50,11,61,55,6,True,56,10,46,10,1,-4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,192,2,50,6,56,46,10,True,56,10,46,10,10,-4
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,193,1,46,9,55,50,5,True,54,3,51,3,4,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,193,2,46,5,51,48,3,True,54,3,51,3,6,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,194,1,51,10,61,54,7,True,58,2,56,2,4,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,194,2,51,4,55,33,22,True,58,2,56,2,25,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,195,1,56,10,66,54,12,True,56,11,45,11,2,-11
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,195,2,56,2,58,24,34,True,56,11,45,9,30,-11
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,196,1,45,9,54,50,4,True,55,5,50,5,5,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,196,2,45,3,48,18,30,True,55,5,50,2,34,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,197,1,50,11,61,51,10,True,51,9,42,9,0,-8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,197,2,50,3,53,19,34,True,51,9,42,7,30,-8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,198,1,42,8,50,49,1,True,51,2,49,2,2,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,198,2,42,3,45,15,30,True,51,2,49,0,34,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,199,1,49,11,60,54,6,True,55,7,48,7,1,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,199,2,49,3,52,22,30,True,55,7,48,6,32,-1
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,200,1,48,11,59,57,2,True,58,7,51,7,1,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,200,2,48,3,51,20,31,True,58,7,51,4,35,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,201,1,51,12,63,60,3,True,60,6,54,6,0,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,201,2,51,2,53,21,32,True,60,6,54,4,37,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,202,1,54,12,66,62,4,True,63,6,57,6,1,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,202,2,54,2,56,24,32,True,63,6,57,4,37,3
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,203,1,57,11,68,59,9,True,60,11,49,11,1,-8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,203,2,57,4,61,24,37,True,60,11,49,8,33,-8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,204,1,49,10,59,57,2,True,60,4,56,4,3,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,204,2,49,3,52,23,29,True,60,4,56,2,35,7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,205,1,56,10,66,59,7,True,60,12,48,12,1,-8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,205,2,56,3,59,27,32,True,60,12,48,9,30,-8
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,206,1,48,10,58,56,2,True,60,3,57,3,4,9
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,206,2,48,4,52,20,32,True,60,3,57,2,39,9
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,207,1,57,10,67,57,10,True,61,10,51,10,4,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,207,2,57,4,61,29,32,True,61,10,51,8,30,-6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,208,1,51,10,61,55,6,True,60,4,56,4,5,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,208,2,51,3,54,21,33,True,60,4,56,2,37,5
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,209,1,56,10,66,56,10,True,59,10,49,10,3,-7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,209,2,56,3,59,29,30,True,59,10,49,9,29,-7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,210,1,49,10,59,57,2,True,60,5,55,5,3,6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,210,2,49,5,54,26,28,True,60,5,55,3,32,6
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,211,1,55,10,65,54,11,True,58,10,48,10,4,-7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,211,2,55,4,59,30,29,True,58,10,48,9,27,-7
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,212,1,48,10,58,54,4,True,54,4,50,4,0,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,212,2,48,3,51,20,31,True,54,4,50,3,33,2
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,213,1,50,11,61,56,5,True,56,6,50,6,0,0
reliable,marked_gaussian_evidence_guarded_scalar_prune_info,213,2,50,2,52,33,19,True,56,6,50,6,23,0
